DATE,BEZIRK,AUSPENDLER
2028-04-01,1140,0.10959278386193963
2028-05-01,1140,0.10959278386193963
2028-06-01,1140,0.10959278386193963
2028-07-01,1140,0.10959278386193963
2028-08-01,1140,0.10959278386193963
2028-09-01,1140,0.10959278386193963
2028-10-01,1140,0.10959278386193963
2028-11-01,1140,0.10959278386193963
2028-12-01,1140,0.10959278386193963
2029-01-01,1140,0.10959170492341616
2029-02-01,1140,0.10959170492341616
2029-03-01,1140,0.10959170492341616
2029-04-01,1140,0.10959170492341616
2029-05-01,1140,0.10959170492341616
2029-06-01,1140,0.10959170492341616
2029-07-01,1140,0.10959170492341616
2029-08-01,1140,0.10959170492341616
2029-09-01,1140,0.10959170492341616
2029-10-01,1140,0.10959170492341616
2029-11-01,1140,0.10959170492341616
2029-12-01,1140,0.10959170492341616
2030-01-01,1140,0.10959201774616677
2030-02-01,1140,0.10959201774616677
2030-03-01,1140,0.10959201774616677
2030-04-01,1140,0.10959201774616677
2030-05-01,1140,0.10959201774616677
2030-06-01,1140,0.10959201774616677
2030-07-01,1140,0.10959201774616677
2030-08-01,1140,0.10959201774616677
2030-09-01,1140,0.10959201774616677
2030-10-01,1140,0.10959201774616677
2030-11-01,1140,0.10959201774616677
2030-12-01,1140,0.10959201774616677
2011-01-01,1150,0.11699999999999999
2011-02-01,1150,0.11699999999999999
2011-03-01,1150,0.11699999999999999
2011-04-01,1150,0.11699999999999999
2011-05-01,1150,0.11699999999999999
2011-06-01,1150,0.11699999999999999
2011-07-01,1150,0.11699999999999999
2011-08-01,1150,0.11699999999999999
2011-09-01,1150,0.11699999999999999
2011-10-01,1150,0.11699999999999999
2011-11-01,1150,0.11699999999999999
2011-12-01,1150,0.11699999999999999
2012-01-01,1150,0.115
2012-02-01,1150,0.115
2012-03-01,1150,0.115
2012-04-01,1150,0.115
2012-05-01,1150,0.115
2012-06-01,1150,0.115
2012-07-01,1150,0.115
2012-08-01,1150,0.115
2012-09-01,1150,0.115
2012-10-01,1150,0.115
2012-11-01,1150,0.115
2012-12-01,1150,0.115
2013-01-01,1150,0.11199999999999999
2013-02-01,1150,0.11199999999999999
2013-03-01,1150,0.11199999999999999
2013-04-01,1150,0.11199999999999999
2013-05-01,1150,0.11199999999999999
2013-06-01,1150,0.11199999999999999
2013-07-01,1150,0.11199999999999999
2013-08-01,1150,0.11199999999999999
2013-09-01,1150,0.11199999999999999
2013-10-01,1150,0.11199999999999999
2013-11-01,1150,0.11199999999999999
2013-12-01,1150,0.11199999999999999
2014-01-01,1150,0.113
2014-02-01,1150,0.113
2014-03-01,1150,0.113
2014-04-01,1150,0.113
2014-05-01,1150,0.113
2014-06-01,1150,0.113
2014-07-01,1150,0.113
2014-08-01,1150,0.113
2014-09-01,1150,0.113
2014-10-01,1150,0.113
2014-11-01,1150,0.113
2014-12-01,1150,0.113
2015-01-01,1150,0.114
2015-02-01,1150,0.114
2015-03-01,1150,0.114
2015-04-01,1150,0.114
2015-05-01,1150,0.114
2015-06-01,1150,0.114
2015-07-01,1150,0.114
2015-08-01,1150,0.114
2015-09-01,1150,0.114
2015-10-01,1150,0.114
2015-11-01,1150,0.114
2015-12-01,1150,0.114
2016-01-01,1150,0.11699999999999999
2016-02-01,1150,0.11699999999999999
2016-03-01,1150,0.11699999999999999
2016-04-01,1150,0.11699999999999999
2016-05-01,1150,0.11699999999999999
2016-06-01,1150,0.11699999999999999
2016-07-01,1150,0.11699999999999999
2016-08-01,1150,0.11699999999999999
2016-09-01,1150,0.11699999999999999
2016-10-01,1150,0.11699999999999999
2016-11-01,1150,0.11699999999999999
2016-12-01,1150,0.11699999999999999
2017-01-01,1150,0.11900000000000001
2017-02-01,1150,0.11900000000000001
2017-03-01,1150,0.11900000000000001
2017-04-01,1150,0.11900000000000001
2017-05-01,1150,0.11900000000000001
2017-06-01,1150,0.11900000000000001
2017-07-01,1150,0.11900000000000001
2017-08-01,1150,0.11900000000000001
2017-09-01,1150,0.11900000000000001
2017-10-01,1150,0.11900000000000001
2017-11-01,1150,0.11900000000000001
2017-12-01,1150,0.11900000000000001
2018-01-01,1150,0.122
2018-02-01,1150,0.122
2018-03-01,1150,0.122
2018-04-01,1150,0.122
2018-05-01,1150,0.122
2018-06-01,1150,0.122
2018-07-01,1150,0.122
2018-08-01,1150,0.122
2018-09-01,1150,0.122
2018-10-01,1150,0.122
2018-11-01,1150,0.122
2018-12-01,1150,0.122
2019-01-01,1150,0.11900000000000001
2019-02-01,1150,0.11900000000000001
2019-03-01,1150,0.11900000000000001
2019-04-01,1150,0.11900000000000001
2019-05-01,1150,0.11900000000000001
2019-06-01,1150,0.11900000000000001
2019-07-01,1150,0.11900000000000001
2019-08-01,1150,0.11900000000000001
2019-09-01,1150,0.11900000000000001
2019-10-01,1150,0.11900000000000001
2019-11-01,1150,0.11900000000000001
2019-12-01,1150,0.11900000000000001
2020-01-01,1150,0.121
2020-02-01,1150,0.121
2020-03-01,1150,0.121
2020-04-01,1150,0.121
2020-05-01,1150,0.121
2020-06-01,1150,0.121
2020-07-01,1150,0.121
2020-08-01,1150,0.121
2020-09-01,1150,0.121
2020-10-01,1150,0.121
2020-11-01,1150,0.121
2020-12-01,1150,0.121
2021-01-01,1150,0.122
2021-02-01,1150,0.122
2021-03-01,1150,0.122
2021-04-01,1150,0.122
2021-05-01,1150,0.122
2021-06-01,1150,0.122
2021-07-01,1150,0.122
2021-08-01,1150,0.122
2021-09-01,1150,0.122
2021-10-01,1150,0.122
2021-11-01,1150,0.122
2021-12-01,1150,0.122
2022-01-01,1150,0.122
2022-02-01,1150,0.122
2022-03-01,1150,0.122
2022-04-01,1150,0.122
2022-05-01,1150,0.122
2022-06-01,1150,0.122
2022-07-01,1150,0.122
2022-08-01,1150,0.122
2022-09-01,1150,0.122
2022-10-01,1150,0.122
2022-11-01,1150,0.122
2022-12-01,1150,0.122
2023-01-01,1150,0.12203413462809985
2023-02-01,1150,0.12203413462809985
2023-03-01,1150,0.12203413462809985
2023-04-01,1150,0.12203413462809985
2023-05-01,1150,0.12203413462809985
2023-06-01,1150,0.12203413462809985
2023-07-01,1150,0.12203413462809985
2023-08-01,1150,0.12203413462809985
2023-09-01,1150,0.12203413462809985
2023-10-01,1150,0.12203413462809985
2023-11-01,1150,0.12203413462809985
2023-12-01,1150,0.12203413462809985
2024-01-01,1150,0.12204547844784004
2024-02-01,1150,0.12204547844784004
2024-03-01,1150,0.12204547844784004
2024-04-01,1150,0.12204547844784004
2024-05-01,1150,0.12204547844784004
2024-06-01,1150,0.12204547844784004
2024-07-01,1150,0.12204547844784004
2024-08-01,1150,0.12204547844784004
2024-09-01,1150,0.12204547844784004
2024-10-01,1150,0.12204547844784004
2024-11-01,1150,0.12204547844784004
2024-12-01,1150,0.12204547844784004
2025-01-01,1150,0.12204924829252448
2025-02-01,1150,0.12204924829252448
2025-03-01,1150,0.12204924829252448
2025-04-01,1150,0.12204924829252448
2025-05-01,1150,0.12204924829252448
2025-06-01,1150,0.12204924829252448
2025-07-01,1150,0.12204924829252448
2025-08-01,1150,0.12204924829252448
2025-09-01,1150,0.12204924829252448
2025-10-01,1150,0.12204924829252448
2025-11-01,1150,0.12204924829252448
2025-12-01,1150,0.12204924829252448
2026-01-01,1150,0.12205050110941247
2026-02-01,1150,0.12205050110941247
2026-03-01,1150,0.12205050110941247
2026-04-01,1150,0.12205050110941247
2026-05-01,1150,0.12205050110941247
2026-06-01,1150,0.12205050110941247
2026-07-01,1150,0.12205050110941247
2026-08-01,1150,0.12205050110941247
2026-09-01,1150,0.12205050110941247
2026-10-01,1150,0.12205050110941247
2026-11-01,1150,0.12205050110941247
2026-12-01,1150,0.12205050110941247
2027-01-01,1150,0.1220509174528659
2027-02-01,1150,0.1220509174528659
2027-03-01,1150,0.1220509174528659
2027-04-01,1150,0.1220509174528659
2027-05-01,1150,0.1220509174528659
2027-06-01,1150,0.1220509174528659
2027-07-01,1150,0.1220509174528659
2027-08-01,1150,0.1220509174528659
2027-09-01,1150,0.1220509174528659
2027-10-01,1150,0.1220509174528659
2027-11-01,1150,0.1220509174528659
2027-12-01,1150,0.1220509174528659
2028-01-01,1150,0.12205105581456337
2028-02-01,1150,0.12205105581456337
2028-03-01,1150,0.12205105581456337
2028-04-01,1150,0.12205105581456337
2028-05-01,1150,0.12205105581456337
2028-06-01,1150,0.12205105581456337
2028-07-01,1150,0.12205105581456337
2028-08-01,1150,0.12205105581456337
2028-09-01,1150,0.12205105581456337
2028-10-01,1150,0.12205105581456337
2028-11-01,1150,0.12205105581456337
2028-12-01,1150,0.12205105581456337
2029-01-01,1150,0.12205110179573386
2029-02-01,1150,0.12205110179573386
2029-03-01,1150,0.12205110179573386
2029-04-01,1150,0.12205110179573386
2029-05-01,1150,0.12205110179573386
2029-06-01,1150,0.12205110179573386
2029-07-01,1150,0.12205110179573386
2029-08-01,1150,0.12205110179573386
2029-09-01,1150,0.12205110179573386
2029-10-01,1150,0.12205110179573386
2029-11-01,1150,0.12205110179573386
2029-12-01,1150,0.12205110179573386
2030-01-01,1150,0.12205111707646603
2030-02-01,1150,0.12205111707646603
2030-03-01,1150,0.12205111707646603
2030-04-01,1150,0.12205111707646603
2030-05-01,1150,0.12205111707646603
2030-06-01,1150,0.12205111707646603
2030-07-01,1150,0.12205111707646603
2030-08-01,1150,0.12205111707646603
2030-09-01,1150,0.12205111707646603
2030-10-01,1150,0.12205111707646603
2030-11-01,1150,0.12205111707646603
2030-12-01,1150,0.12205111707646603
2011-01-01,1160,0.102
2011-02-01,1160,0.102
2011-03-01,1160,0.102
2011-04-01,1160,0.102
2011-05-01,1160,0.102
2011-06-01,1160,0.102
2011-07-01,1160,0.102
2011-08-01,1160,0.102
2011-09-01,1160,0.102
2011-10-01,1160,0.102
2011-11-01,1160,0.102
2011-12-01,1160,0.102
2012-01-01,1160,0.099
2012-02-01,1160,0.099
2012-03-01,1160,0.099
2012-04-01,1160,0.099
2012-05-01,1160,0.099
2012-06-01,1160,0.099
2012-07-01,1160,0.099
2012-08-01,1160,0.099
2012-09-01,1160,0.099
2012-10-01,1160,0.099
2012-11-01,1160,0.099
2012-12-01,1160,0.099
2013-01-01,1160,0.099
2013-02-01,1160,0.099
2013-03-01,1160,0.099
2013-04-01,1160,0.099
2013-05-01,1160,0.099
2013-06-01,1160,0.099
2013-07-01,1160,0.099
2013-08-01,1160,0.099
2013-09-01,1160,0.099
2013-10-01,1160,0.099
2013-11-01,1160,0.099
2013-12-01,1160,0.099
2014-01-01,1160,0.10099999999999999
2014-02-01,1160,0.10099999999999999
2014-03-01,1160,0.10099999999999999
2014-04-01,1160,0.10099999999999999
2014-05-01,1160,0.10099999999999999
2014-06-01,1160,0.10099999999999999
2014-07-01,1160,0.10099999999999999
2014-08-01,1160,0.10099999999999999
2014-09-01,1160,0.10099999999999999
2014-10-01,1160,0.10099999999999999
2014-11-01,1160,0.10099999999999999
2014-12-01,1160,0.10099999999999999
2015-01-01,1160,0.102
2015-02-01,1160,0.102
2015-03-01,1160,0.102
2015-04-01,1160,0.102
2015-05-01,1160,0.102
2015-06-01,1160,0.102
2015-07-01,1160,0.102
2015-08-01,1160,0.102
2015-09-01,1160,0.102
2015-10-01,1160,0.102
2015-11-01,1160,0.102
2015-12-01,1160,0.102
2016-01-01,1160,0.10300000000000001
2016-02-01,1160,0.10300000000000001
2016-03-01,1160,0.10300000000000001
2016-04-01,1160,0.10300000000000001
2016-05-01,1160,0.10300000000000001
2016-06-01,1160,0.10300000000000001
2016-07-01,1160,0.10300000000000001
2016-08-01,1160,0.10300000000000001
2016-09-01,1160,0.10300000000000001
2016-10-01,1160,0.10300000000000001
2016-11-01,1160,0.10300000000000001
2016-12-01,1160,0.10300000000000001
2017-01-01,1160,0.106
2017-02-01,1160,0.106
2017-03-01,1160,0.106
2017-04-01,1160,0.106
2017-05-01,1160,0.106
2017-06-01,1160,0.106
2017-07-01,1160,0.106
2017-08-01,1160,0.106
2017-09-01,1160,0.106
2017-10-01,1160,0.106
2017-11-01,1160,0.106
2017-12-01,1160,0.106
2018-01-01,1160,0.107
2018-02-01,1160,0.107
2018-03-01,1160,0.107
2018-04-01,1160,0.107
2018-05-01,1160,0.107
2018-06-01,1160,0.107
2018-07-01,1160,0.107
2018-08-01,1160,0.107
2018-09-01,1160,0.107
2018-10-01,1160,0.107
2018-11-01,1160,0.107
2018-12-01,1160,0.107
2019-01-01,1160,0.10400000000000001
2019-02-01,1160,0.10400000000000001
2019-03-01,1160,0.10400000000000001
2019-04-01,1160,0.10400000000000001
2019-05-01,1160,0.10400000000000001
2019-06-01,1160,0.10400000000000001
2019-07-01,1160,0.10400000000000001
2019-08-01,1160,0.10400000000000001
2019-09-01,1160,0.10400000000000001
2019-10-01,1160,0.10400000000000001
2019-11-01,1160,0.10400000000000001
2019-12-01,1160,0.10400000000000001
2020-01-01,1160,0.106
2020-02-01,1160,0.106
2020-03-01,1160,0.106
2020-04-01,1160,0.106
2020-05-01,1160,0.106
2020-06-01,1160,0.106
2020-07-01,1160,0.106
2020-08-01,1160,0.106
2020-09-01,1160,0.106
2020-10-01,1160,0.106
2020-11-01,1160,0.106
2020-12-01,1160,0.106
2021-01-01,1160,0.10800000000000001
2021-02-01,1160,0.10800000000000001
2021-03-01,1160,0.10800000000000001
2021-04-01,1160,0.10800000000000001
2021-05-01,1160,0.10800000000000001
2021-06-01,1160,0.10800000000000001
2021-07-01,1160,0.10800000000000001
2021-08-01,1160,0.10800000000000001
2021-09-01,1160,0.10800000000000001
2021-10-01,1160,0.10800000000000001
2021-11-01,1160,0.10800000000000001
2021-12-01,1160,0.10800000000000001
2022-01-01,1160,0.10800000000000001
2022-02-01,1160,0.10800000000000001
2022-03-01,1160,0.10800000000000001
2022-04-01,1160,0.10800000000000001
2022-05-01,1160,0.10800000000000001
2022-06-01,1160,0.10800000000000001
2022-07-01,1160,0.10800000000000001
2022-08-01,1160,0.10800000000000001
2022-09-01,1160,0.10800000000000001
2022-10-01,1160,0.10800000000000001
2022-11-01,1160,0.10800000000000001
2022-12-01,1160,0.10800000000000001
2023-01-01,1160,0.10857706173650607
2023-02-01,1160,0.10857706173650607
2023-03-01,1160,0.10857706173650607
2023-04-01,1160,0.10857706173650607
2023-05-01,1160,0.10857706173650607
2023-06-01,1160,0.10857706173650607
2023-07-01,1160,0.10857706173650607
2023-08-01,1160,0.10857706173650607
2023-09-01,1160,0.10857706173650607
2023-10-01,1160,0.10857706173650607
2023-11-01,1160,0.10857706173650607
2023-12-01,1160,0.10857706173650607
2024-01-01,1160,0.10830614296476107
2024-02-01,1160,0.10830614296476107
2024-03-01,1160,0.10830614296476107
2024-04-01,1160,0.10830614296476107
2024-05-01,1160,0.10830614296476107
2024-06-01,1160,0.10830614296476107
2024-07-01,1160,0.10830614296476107
2024-08-01,1160,0.10830614296476107
2024-09-01,1160,0.10830614296476107
2024-10-01,1160,0.10830614296476107
2024-11-01,1160,0.10830614296476107
2024-12-01,1160,0.10830614296476107
2025-01-01,1160,0.10843333382882393
2025-02-01,1160,0.10843333382882393
2025-03-01,1160,0.10843333382882393
2025-04-01,1160,0.10843333382882393
2025-05-01,1160,0.10843333382882393
2025-06-01,1160,0.10843333382882393
2025-07-01,1160,0.10843333382882393
2025-08-01,1160,0.10843333382882393
2025-09-01,1160,0.10843333382882393
2025-10-01,1160,0.10843333382882393
2025-11-01,1160,0.10843333382882393
2025-12-01,1160,0.10843333382882393
2026-01-01,1160,0.10837362029994273
2026-02-01,1160,0.10837362029994273
2026-03-01,1160,0.10837362029994273
2026-04-01,1160,0.10837362029994273
2026-05-01,1160,0.10837362029994273
2026-06-01,1160,0.10837362029994273
2026-07-01,1160,0.10837362029994273
2026-08-01,1160,0.10837362029994273
2026-09-01,1160,0.10837362029994273
2026-10-01,1160,0.10837362029994273
2026-11-01,1160,0.10837362029994273
2026-12-01,1160,0.10837362029994273
2027-01-01,1160,0.1084016545896515
2027-02-01,1160,0.1084016545896515
2027-03-01,1160,0.1084016545896515
2027-04-01,1160,0.1084016545896515
2027-05-01,1160,0.1084016545896515
2027-06-01,1160,0.1084016545896515
2027-07-01,1160,0.1084016545896515
2027-08-01,1160,0.1084016545896515
2027-09-01,1160,0.1084016545896515
2027-10-01,1160,0.1084016545896515
2027-11-01,1160,0.1084016545896515
2027-12-01,1160,0.1084016545896515
2028-01-01,1160,0.10838849305969
2028-02-01,1160,0.10838849305969
2028-03-01,1160,0.10838849305969
2028-04-01,1160,0.10838849305969
2028-05-01,1160,0.10838849305969
2028-06-01,1160,0.10838849305969
2028-07-01,1160,0.10838849305969
2028-08-01,1160,0.10838849305969
2028-09-01,1160,0.10838849305969
2028-10-01,1160,0.10838849305969
2028-11-01,1160,0.10838849305969
2028-12-01,1160,0.10838849305969
2029-01-01,1160,0.1083946721308463
2029-02-01,1160,0.1083946721308463
2029-03-01,1160,0.1083946721308463
2029-04-01,1160,0.1083946721308463
2029-05-01,1160,0.1083946721308463
2029-06-01,1160,0.1083946721308463
2029-07-01,1160,0.1083946721308463
2029-08-01,1160,0.1083946721308463
2029-09-01,1160,0.1083946721308463
2029-10-01,1160,0.1083946721308463
2029-11-01,1160,0.1083946721308463
2029-12-01,1160,0.1083946721308463
2030-01-01,1160,0.1083917711823649
2030-02-01,1160,0.1083917711823649
2030-03-01,1160,0.1083917711823649
2030-04-01,1160,0.1083917711823649
2030-05-01,1160,0.1083917711823649
2030-06-01,1160,0.1083917711823649
2030-07-01,1160,0.1083917711823649
2030-08-01,1160,0.1083917711823649
2030-09-01,1160,0.1083917711823649
2030-10-01,1160,0.1083917711823649
2030-11-01,1160,0.1083917711823649
2030-12-01,1160,0.1083917711823649
2011-01-01,1170,0.1
2011-02-01,1170,0.1
2011-03-01,1170,0.1
2011-04-01,1170,0.1
2011-05-01,1170,0.1
2011-06-01,1170,0.1
2011-07-01,1170,0.1
2011-08-01,1170,0.1
2011-09-01,1170,0.1
2011-10-01,1170,0.1
2011-11-01,1170,0.1
2011-12-01,1170,0.1
2012-01-01,1170,0.1
2012-02-01,1170,0.1
2012-03-01,1170,0.1
2012-04-01,1170,0.1
2012-05-01,1170,0.1
2012-06-01,1170,0.1
2012-07-01,1170,0.1
2012-08-01,1170,0.1
2012-09-01,1170,0.1
2012-10-01,1170,0.1
2012-11-01,1170,0.1
2012-12-01,1170,0.1
2013-01-01,1170,0.096
2013-02-01,1170,0.096
2013-03-01,1170,0.096
2013-04-01,1170,0.096
2013-05-01,1170,0.096
2013-06-01,1170,0.096
2013-07-01,1170,0.096
2013-08-01,1170,0.096
2013-09-01,1170,0.096
2013-10-01,1170,0.096
2013-11-01,1170,0.096
2013-12-01,1170,0.096
2014-01-01,1170,0.10099999999999999
2014-02-01,1170,0.10099999999999999
2014-03-01,1170,0.10099999999999999
2014-04-01,1170,0.10099999999999999
2014-05-01,1170,0.10099999999999999
2014-06-01,1170,0.10099999999999999
2014-07-01,1170,0.10099999999999999
2014-08-01,1170,0.10099999999999999
2014-09-01,1170,0.10099999999999999
2014-10-01,1170,0.10099999999999999
2014-11-01,1170,0.10099999999999999
2014-12-01,1170,0.10099999999999999
2015-01-01,1170,0.10099999999999999
2015-02-01,1170,0.10099999999999999
2015-03-01,1170,0.10099999999999999
2015-04-01,1170,0.10099999999999999
2015-05-01,1170,0.10099999999999999
2015-06-01,1170,0.10099999999999999
2015-07-01,1170,0.10099999999999999
2015-08-01,1170,0.10099999999999999
2015-09-01,1170,0.10099999999999999
2015-10-01,1170,0.10099999999999999
2015-11-01,1170,0.10099999999999999
2015-12-01,1170,0.10099999999999999
2016-01-01,1170,0.102
2016-02-01,1170,0.102
2016-03-01,1170,0.102
2016-04-01,1170,0.102
2016-05-01,1170,0.102
2016-06-01,1170,0.102
2016-07-01,1170,0.102
2016-08-01,1170,0.102
2016-09-01,1170,0.102
2016-10-01,1170,0.102
2016-11-01,1170,0.102
2016-12-01,1170,0.102
2017-01-01,1170,0.10300000000000001
2017-02-01,1170,0.10300000000000001
2017-03-01,1170,0.10300000000000001
2017-04-01,1170,0.10300000000000001
2017-05-01,1170,0.10300000000000001
2017-06-01,1170,0.10300000000000001
2017-07-01,1170,0.10300000000000001
2017-08-01,1170,0.10300000000000001
2017-09-01,1170,0.10300000000000001
2017-10-01,1170,0.10300000000000001
2017-11-01,1170,0.10300000000000001
2017-12-01,1170,0.10300000000000001
2018-01-01,1170,0.10400000000000001
2018-02-01,1170,0.10400000000000001
2018-03-01,1170,0.10400000000000001
2018-04-01,1170,0.10400000000000001
2018-05-01,1170,0.10400000000000001
2018-06-01,1170,0.10400000000000001
2018-07-01,1170,0.10400000000000001
2018-08-01,1170,0.10400000000000001
2018-09-01,1170,0.10400000000000001
2018-10-01,1170,0.10400000000000001
2018-11-01,1170,0.10400000000000001
2018-12-01,1170,0.10400000000000001
2019-01-01,1170,0.102
2019-02-01,1170,0.102
2019-03-01,1170,0.102
2019-04-01,1170,0.102
2019-05-01,1170,0.102
2019-06-01,1170,0.102
2019-07-01,1170,0.102
2019-08-01,1170,0.102
2019-09-01,1170,0.102
2019-10-01,1170,0.102
2019-11-01,1170,0.102
2019-12-01,1170,0.102
2020-01-01,1170,0.10300000000000001
2020-02-01,1170,0.10300000000000001
2020-03-01,1170,0.10300000000000001
2020-04-01,1170,0.10300000000000001
2020-05-01,1170,0.10300000000000001
2020-06-01,1170,0.10300000000000001
2020-07-01,1170,0.10300000000000001
2020-08-01,1170,0.10300000000000001
2020-09-01,1170,0.10300000000000001
2020-10-01,1170,0.10300000000000001
2020-11-01,1170,0.10300000000000001
2020-12-01,1170,0.10300000000000001
2021-01-01,1170,0.105
2021-02-01,1170,0.105
2021-03-01,1170,0.105
2021-04-01,1170,0.105
2021-05-01,1170,0.105
2021-06-01,1170,0.105
2021-07-01,1170,0.105
2021-08-01,1170,0.105
2021-09-01,1170,0.105
2021-10-01,1170,0.105
2021-11-01,1170,0.105
2021-12-01,1170,0.105
2022-01-01,1170,0.105
2022-02-01,1170,0.105
2022-03-01,1170,0.105
2022-04-01,1170,0.105
2022-05-01,1170,0.105
2022-06-01,1170,0.105
2022-07-01,1170,0.105
2022-08-01,1170,0.105
2022-09-01,1170,0.105
2022-10-01,1170,0.105
2022-11-01,1170,0.105
2022-12-01,1170,0.105
2023-01-01,1170,0.1047255355101549
2023-02-01,1170,0.1047255355101549
2023-03-01,1170,0.1047255355101549
2023-04-01,1170,0.1047255355101549
2023-05-01,1170,0.1047255355101549
2023-06-01,1170,0.1047255355101549
2023-07-01,1170,0.1047255355101549
2023-08-01,1170,0.1047255355101549
2023-09-01,1170,0.1047255355101549
2023-10-01,1170,0.1047255355101549
2023-11-01,1170,0.1047255355101549
2023-12-01,1170,0.1047255355101549
2024-01-01,1170,0.1047502855195639
2024-02-01,1170,0.1047502855195639
2024-03-01,1170,0.1047502855195639
2024-04-01,1170,0.1047502855195639
2024-05-01,1170,0.1047502855195639
2024-06-01,1170,0.1047502855195639
2024-07-01,1170,0.1047502855195639
2024-08-01,1170,0.1047502855195639
2024-09-01,1170,0.1047502855195639
2024-10-01,1170,0.1047502855195639
2024-11-01,1170,0.1047502855195639
2024-12-01,1170,0.1047502855195639
2025-01-01,1170,0.10474805367177152
2025-02-01,1170,0.10474805367177152
2025-03-01,1170,0.10474805367177152
2025-04-01,1170,0.10474805367177152
2025-05-01,1170,0.10474805367177152
2025-06-01,1170,0.10474805367177152
2025-07-01,1170,0.10474805367177152
2025-08-01,1170,0.10474805367177152
2025-09-01,1170,0.10474805367177152
2025-10-01,1170,0.10474805367177152
2025-11-01,1170,0.10474805367177152
2025-12-01,1170,0.10474805367177152
2026-01-01,1170,0.10474825493006142
2026-02-01,1170,0.10474825493006142
2026-03-01,1170,0.10474825493006142
2026-04-01,1170,0.10474825493006142
2026-05-01,1170,0.10474825493006142
2026-06-01,1170,0.10474825493006142
2026-07-01,1170,0.10474825493006142
2026-08-01,1170,0.10474825493006142
2026-09-01,1170,0.10474825493006142
2026-10-01,1170,0.10474825493006142
2026-11-01,1170,0.10474825493006142
2026-12-01,1170,0.10474825493006142
2027-01-01,1170,0.1047482367814675
2027-02-01,1170,0.1047482367814675
2027-03-01,1170,0.1047482367814675
2027-04-01,1170,0.1047482367814675
2027-05-01,1170,0.1047482367814675
2027-06-01,1170,0.1047482367814675
2027-07-01,1170,0.1047482367814675
2027-08-01,1170,0.1047482367814675
2027-09-01,1170,0.1047482367814675
2027-10-01,1170,0.1047482367814675
2027-11-01,1170,0.1047482367814675
2027-12-01,1170,0.1047482367814675
2028-01-01,1170,0.10474823841802847
2028-02-01,1170,0.10474823841802847
2028-03-01,1170,0.10474823841802847
2028-04-01,1170,0.10474823841802847
2028-05-01,1170,0.10474823841802847
2028-06-01,1170,0.10474823841802847
2028-07-01,1170,0.10474823841802847
2028-08-01,1170,0.10474823841802847
2028-09-01,1170,0.10474823841802847
2028-10-01,1170,0.10474823841802847
2028-11-01,1170,0.10474823841802847
2028-12-01,1170,0.10474823841802847
2029-01-01,1170,0.10474823827045056
2029-02-01,1170,0.10474823827045056
2029-03-01,1170,0.10474823827045056
2029-04-01,1170,0.10474823827045056
2029-05-01,1170,0.10474823827045056
2029-06-01,1170,0.10474823827045056
2029-07-01,1170,0.10474823827045056
2029-08-01,1170,0.10474823827045056
2029-09-01,1170,0.10474823827045056
2029-10-01,1170,0.10474823827045056
2029-11-01,1170,0.10474823827045056
2029-12-01,1170,0.10474823827045056
2030-01-01,1170,0.10474823828375848
2030-02-01,1170,0.10474823828375848
2030-03-01,1170,0.10474823828375848
2030-04-01,1170,0.10474823828375848
2030-05-01,1170,0.10474823828375848
2030-06-01,1170,0.10474823828375848
2030-07-01,1170,0.10474823828375848
2030-08-01,1170,0.10474823828375848
2030-09-01,1170,0.10474823828375848
2030-10-01,1170,0.10474823828375848
2030-11-01,1170,0.10474823828375848
2030-12-01,1170,0.10474823828375848
2011-01-01,1180,0.098
2011-02-01,1180,0.098
2011-03-01,1180,0.098
2011-04-01,1180,0.098
2011-05-01,1180,0.098
2011-06-01,1180,0.098
2011-07-01,1180,0.098
2011-08-01,1180,0.098
2011-09-01,1180,0.098
2011-10-01,1180,0.098
2011-11-01,1180,0.098
2011-12-01,1180,0.098
2012-01-01,1180,0.09699999999999999
2012-02-01,1180,0.09699999999999999
2012-03-01,1180,0.09699999999999999
2012-04-01,1180,0.09699999999999999
2012-05-01,1180,0.09699999999999999
2012-06-01,1180,0.09699999999999999
2012-07-01,1180,0.09699999999999999
2012-08-01,1180,0.09699999999999999
2012-09-01,1180,0.09699999999999999
2012-10-01,1180,0.09699999999999999
2012-11-01,1180,0.09699999999999999
2012-12-01,1180,0.09699999999999999
2013-01-01,1180,0.092
2013-02-01,1180,0.092
2013-03-01,1180,0.092
2013-04-01,1180,0.092
2013-05-01,1180,0.092
2013-06-01,1180,0.092
2013-07-01,1180,0.092
2013-08-01,1180,0.092
2013-09-01,1180,0.092
2013-10-01,1180,0.092
2013-11-01,1180,0.092
2013-12-01,1180,0.092
2014-01-01,1180,0.094
2014-02-01,1180,0.094
2014-03-01,1180,0.094
2014-04-01,1180,0.094
2014-05-01,1180,0.094
2014-06-01,1180,0.094
2014-07-01,1180,0.094
2014-08-01,1180,0.094
2014-09-01,1180,0.094
2014-10-01,1180,0.094
2014-11-01,1180,0.094
2014-12-01,1180,0.094
2015-01-01,1180,0.09699999999999999
2015-02-01,1180,0.09699999999999999
2015-03-01,1180,0.09699999999999999
2015-04-01,1180,0.09699999999999999
2015-05-01,1180,0.09699999999999999
2015-06-01,1180,0.09699999999999999
2015-07-01,1180,0.09699999999999999
2015-08-01,1180,0.09699999999999999
2015-09-01,1180,0.09699999999999999
2015-10-01,1180,0.09699999999999999
2015-11-01,1180,0.09699999999999999
