ZNR,DATE,DTVMS_fc_exog,DTVMS_fc_noex,DTVMS_fc_prophet
1190,2026-10-01,12261.839147506864,11825.405804216625,12212.720094256036
1190,2026-11-01,12414.23903819421,11483.410383487744,11898.756302795777
1190,2026-12-01,11882.974743123166,10977.335693474293,11275.592877518447
1190,2027-01-01,11505.139746218585,10631.806918141885,10718.32746739304
1190,2027-02-01,11954.81399165788,11264.525475925855,11453.992114309056
1190,2027-03-01,12123.826725247738,11260.190104812096,11740.13678647502
1190,2027-04-01,12392.39353703383,11082.878310687782,11737.775847734369
1190,2027-05-01,12016.14692356567,11454.236140961471,11975.755389330367
1190,2027-06-01,12216.29491771826,11717.20363439277,12000.025354848925
1190,2027-07-01,11721.477349510315,11154.584197564742,11455.8431593522
1190,2027-08-01,11403.9696246526,10939.302971284136,11057.423349364482
1190,2027-09-01,12113.890402495555,11761.534420976259,12276.217353074824
1190,2027-10-01,12260.658344734271,11600.072962794635,12289.81968606131
1190,2027-11-01,12412.932307484429,11252.366789737074,12000.153024761168
1190,2027-12-01,11881.665601111526,10746.58894972433,11012.43077034345
1190,2028-01-01,11428.01904290446,10402.909861111666,10544.162596500719
1190,2028-02-01,11877.733506801946,11036.72232218288,11048.469583191387
1190,2028-03-01,12046.761288424983,11032.732712080751,11302.83070018518
1190,2028-04-01,12315.360236680834,10854.983593783512,11010.220041917026
1190,2028-05-01,11939.106131318287,11227.468325749378,11584.609395898451
1190,2028-06-01,12139.261475674546,11490.552393296264,12075.133882196795
1190,2028-07-01,11644.45495567625,10927.815847446653,11470.848229353986
1190,2028-08-01,11326.951097266952,10712.651002856304,11399.150627206536
1190,2028-09-01,12036.855660177185,11535.185077069933,11964.234538930974
1190,2028-10-01,12183.63726667079,11373.256137060827,11640.342931812853
1190,2028-11-01,12335.91734557171,11024.931037883907,11257.322746340264
1190,2028-12-01,11804.650758939824,10519.185370217245,11365.87321733081
1190,2029-01-01,11389.056024310965,10175.70674897597,10327.764417981238
1190,2029-02-01,11838.768537307478,10809.637766294167,11534.099853285828
1190,2029-03-01,12007.795589272515,10805.685629457821,11202.491603638407
1190,2029-04-01,12276.392978232878,10627.889114365275,11011.815741273871
1190,2029-05-01,11900.139236768853,11000.495978912302,11479.618657269375
1190,2029-06-01,12100.294224562938,11263.592680656071,11813.969325069258
1190,2029-07-01,11605.487168455322,10700.843442637308,11226.66203171017
1190,2029-08-01,11287.983122460777,10485.691211388783,11041.604193196647
1190,2029-09-01,11997.888472405466,11308.258083772906,11822.057284883424
1190,2029-10-01,12144.66941573625,11146.278478508439,11614.688086705093
1190,2029-11-01,12296.949197809416,10797.886300681505,11269.616021648939
1190,2029-12-01,11765.68260537769,10292.144119824457,11012.010657037272
1190,2030-01-01,11297.152464705476,9948.68722505461,10125.79571198823
1190,2030-02-01,11746.865072393339,10582.631091391051,11095.520996203892
1190,2030-03-01,11915.892159775205,10578.683015873177,11070.597669408715
1190,2030-04-01,12184.489624417576,10400.881363959053,10976.722230649822
1190,2030-05-01,11808.235865293056,10773.501465124173,11332.337468330703
1190,2030-06-01,12008.39087039356,11036.599536150712,11511.196435801838
1190,2030-07-01,11513.583840306397,10473.848922566198,10943.900906053204
1190,2030-08-01,11196.079803416578,10258.698058340193,10649.920848925774
1190,2030-09-01,11905.985115162897,11081.268485360211,11648.365498680943
1190,2030-10-01,12052.766090680248,10919.283389041437,11553.563531840993
1190,2030-11-01,12205.045887160013,10570.88394129141,11239.599740379505
1190,2030-12-01,11673.779295009837,10065.142138331617,10616.436315102615
1191,2025-01-01,43468.294725501095,43823.91952135624,39859.02181879978
1191,2025-02-01,46217.40657162492,46718.29545915335,43452.889763436506
1191,2025-03-01,48642.02367799112,48619.73725755596,44240.04629330856
1191,2025-04-01,49608.60871841165,49230.961903680145,44254.7721536694
1191,2025-05-01,49151.295897032716,49904.773473028814,46602.79352539313
1191,2025-06-01,49764.149560209014,50875.802858697985,48336.427002105505
1191,2025-07-01,46891.77144932002,48310.06946492364,45279.99541387097
1191,2025-08-01,45023.6728757525,46824.134206183975,44836.05290400695
1191,2025-09-01,48036.98732117843,49807.60617612223,48371.71347257142
1191,2025-10-01,49948.71429826575,51238.977078600605,48046.2934808028
1191,2025-11-01,48518.65430016548,49211.06692496412,45372.59298375674
1191,2025-12-01,46941.70677139622,47692.486143765884,43583.57471113902
1191,2026-01-01,43687.0317861847,45221.301505379866,40132.27249533635
1191,2026-02-01,46449.23166278651,48276.50365263621,43623.40284040536
1191,2026-03-01,48739.850699740346,50058.29943229853,44427.907354943956
1191,2026-04-01,49903.767070020665,50620.31404388871,44540.26134754879
1191,2026-05-01,49290.98340562475,51448.867760364956,46832.39196777933
1191,2026-06-01,50024.44702939899,52456.38791701777,48509.8241181096
1191,2026-07-01,47368.54410091869,49818.94741959165,45457.72252205808
1191,2026-08-01,45605.185021682875,48360.29284740729,45067.47079861814
1191,2026-09-01,48511.37652861385,51368.502472921646,48596.05610092989
1191,2026-10-01,50684.79587092355,52644.603887352096,48303.272890480446
1191,2026-11-01,49110.412061144365,50589.107144770125,45649.364586129595
1191,2026-12-01,47642.11780510796,49040.28683173468,43725.713449654475
1191,2027-01-01,44395.18611106672,46536.03323609893,40395.361500558916
1191,2027-02-01,47153.06293544697,49614.47679450252,43781.17570623885
1191,2027-03-01,49487.942310321494,51379.064012432194,44605.4255027892
1191,2027-04-01,50586.67900017626,51935.92624271397,44814.939556365236
1191,2027-05-01,50025.2482551093,52783.64991660064,47048.13601521513
1191,2027-06-01,50718.87371079577,53796.509672877204,48669.32466827539
1191,2027-07-01,47991.467776586534,51149.34804845431,45625.25616947839
1191,2027-08-01,46193.51263613033,49694.53577618496,45289.211897714005
1191,2027-09-01,49135.08746968431,52705.72823103423,48808.59969362369
1191,2027-10-01,51222.068309060065,53961.88193490891,48548.04514398425
1191,2027-11-01,49695.35548963875,51902.702302137026,45912.812297835204
1191,2027-12-01,48191.17242872296,50350.04545956444,43855.815071571065
1191,2028-01-01,44806.28130272287,47841.45416217265,40847.6637410509
1191,2028-02-01,47565.58605627401,50922.94673798381,44125.638687082115
1191,2028-03-01,49885.84598535043,52685.277586928714,45093.33691266837
1191,2028-04-01,51006.11190091586,53241.492742227536,45010.07572325202
1191,2028-05-01,50427.71898935898,54091.68427652482,47410.89399264943
1191,2028-06-01,51134.50322255201,55105.24550511222,49200.57361727259
1191,2028-07-01,48430.715145001304,52456.81802548735,46143.504157957366
1191,2028-08-01,46644.18728381174,51002.50834600414,45646.49170519797
1191,2028-09-01,49574.074799780035,54014.08339297947,49187.12600005179
1191,2028-10-01,51689.6067769893,55267.65686880767,48828.6636058344
1191,2028-11-01,50147.147953528445,53207.998555674,46134.038029311036
1191,2028-12-01,48654.81917259225,51654.846261478146,44480.81465970631
1191,2029-01-01,45326.39543243946,49145.69240467036,41078.767187103665
1191,2029-02-01,48085.22853272053,52227.5804162039,44672.635131740506
1191,2029-03-01,50410.31734936271,53989.618649804324,45459.79166161258
1191,2029-04-01,51523.472037062806,54545.75035246082,45474.51752197282
1191,2029-05-01,50950.68182727619,55396.26118743004,47822.538893697165
1191,2029-06-01,51653.1196400944,56409.91340778445,49556.172370409186
1191,2029-07-01,48941.530447786965,53761.3219091538,46499.74078217522
1191,2029-08-01,47151.22809011338,52307.07738842465,46055.79827231088
1191,2029-09-01,50084.975994727516,55318.70191331495,49591.45884087498
1191,2029-10-01,52191.07736585353,56571.94134747867,49266.03884910627
1191,2029-11-01,50653.81953866646,54512.221025538645,46592.33835206065
1191,2029-12-01,49157.57522043929,52959.00460234771,44803.320079443685
1191,2030-01-01,45771.74342376279,50449.777891082704,41566.777339564294
1191,2030-02-01,48530.732313848974,53531.717113769,45057.90768463332
1191,2030-03-01,50854.22612097807,55293.71745235557,45862.41219917236
1191,2030-04-01,51969.72968840267,55849.83835511295,45974.7661917778
1191,2030-05-01,51395.08887379215,56700.39052879,48266.896812007864
1191,2030-06-01,52098.962334417796,57714.05453335048,49944.32896233867
1191,2030-07-01,49389.94989546813,55065.44179585222,46892.22736628631
1191,2030-08-01,47600.8942758303,53611.2057131558,46501.975642846606
1191,2030-09-01,50533.36707173049,56622.836643391245,50030.56094515776
1191,2030-10-01,52642.583426631,57876.03282705255,49737.77773470916
1191,2030-11-01,51103.60768027074,55816.30447581482,47083.86943035832
1191,2030-12-01,49608.65668667428,54263.07974965137,45160.218293883336
1192,2025-01-01,10585.153068646372,10326.125496430559,10459.230607705587
1192,2025-02-01,11329.184044294532,11053.664990198187,11260.918791560114
1192,2025-03-01,11827.561162022284,11547.170378333138,11781.46574102545
1192,2025-04-01,12062.056677615408,11789.465286199154,11989.854285365062
1192,2025-05-01,12515.550000022255,12228.614899010649,12513.607129094875
1192,2025-06-01,12989.279986675048,12695.526093186096,13006.094584312057
1192,2025-07-01,12325.176686452085,12030.66163847731,12320.461168558168
1192,2025-08-01,12044.823630608233,11752.852519981809,11976.087545049797
1192,2025-09-01,12812.279873709838,12516.137093520387,12809.3300364001
1192,2025-10-01,12601.618598294197,12313.341727677609,12565.568882803034
1192,2025-11-01,12244.236068337517,11958.351883091796,12225.343706008614
1192,2025-12-01,11409.85820962327,11104.46947838232,11496.690465213158
1192,2026-01-01,10904.679480057504,10317.970584433511,10543.058399614103
1192,2026-02-01,11611.74605125752,11011.592653593836,11339.589485252554
1192,2026-03-01,12086.439253481149,11482.684463209962,11856.504449723889
1192,2026-04-01,12283.551195596305,11682.753362416213,12064.783702850047
1192,2026-05-01,12776.96326212346,12173.577429878445,12579.791453431179
1192,2026-06-01,13257.173832965651,12649.49026228589,13071.34590751103
1192,2026-07-01,12590.999931913895,11982.680606439533,12384.52402086424
1192,2026-08-01,12277.452082876422,11663.626241868025,12070.63073214685
1192,2026-09-01,13071.273189934676,12460.03969612483,12897.690557331098
1192,2026-10-01,12828.824533493756,12217.864475123397,12641.247934377492
1192,2026-11-01,12468.47350329116,11859.361994007884,12297.162443196441
1192,2026-12-01,11662.74447367471,11040.247200576929,11556.330302971744
1192,2027-01-01,11154.471701123224,10249.26534051872,10630.132413292089
1192,2027-02-01,11859.495896616592,10940.534968767352,11420.783085660629
1192,2027-03-01,12332.882082256805,11410.0733340453,11933.785911415807
1192,2027-04-01,12527.93795223303,11607.220269534657,12141.980923603696
1192,2027-05-01,13023.540151648338,12101.617264521483,12648.190727204012
1192,2027-06-01,13504.105658047865,12578.152232980863,13138.854652878294
1192,2027-07-01,12837.817595911281,11911.207847077816,12451.714858844933
1192,2027-08-01,12522.44682441482,11589.300905530372,12168.308288604452
1192,2027-09-01,13317.715465824103,12388.005467862638,12988.06799721245
1192,2027-10-01,13073.521342953769,12143.106753857017,12718.89254528723
1192,2027-11-01,12713.007283172932,11784.361330378508,12371.04299842557
1192,2027-12-01,11908.851304802522,10967.651021467193,11618.737506554917
1192,2028-01-01,11435.805856387615,10176.359121300136,10684.917126390017
1192,2028-02-01,12140.717903214825,10867.46605578119,11468.954692510513
1192,2028-03-01,12614.032319977783,11336.896985784077,11978.38866446027
1192,2028-04-01,12808.975292594385,11533.841841042959,12186.907399857413
1192,2028-05-01,13304.697748610191,12028.485935670016,12719.340927853631
1192,2028-06-01,13785.282743714608,12505.063930299239,13212.792658092305
1192,2028-07-01,13118.988412979023,11838.110226566007,12529.221790326645
1192,2028-08-01,12803.517547191363,11516.00600384365,12154.417356496588
1192,2028-09-01,13598.865670707164,12314.869016733093,12992.72428127834
1192,2028-10-01,13354.575706615127,12069.781948877728,12761.566066282765
1192,2028-11-01,12994.052695088885,11711.019723764235,12425.282080279845
1192,2028-12-01,12189.983090826496,10894.475706412528,11709.501559953722
1192,2029-01-01,11692.92678626324,10103.16236420464,10718.44816603096
1192,2029-02-01,12397.832675157377,10794.258046959543,11520.136349885459
1192,2029-03-01,12871.143151187596,11263.6815468543,12040.683299350754
1192,2029-04-01,13066.079924762587,11460.612426461903,12249.071843690414
1192,2029-05-01,13561.808983905292,11955.273610234035,12772.824687420112
1192,2029-06-01,14042.395049107989,12431.85458050683,13265.31214263729
1192,2029-07-01,13376.10037417206,11764.900232362479,12579.678726883509
1192,2029-08-01,13060.624012342352,11442.782365886434,12235.305103375102
1192,2029-09-01,13855.976500113,12241.656337045837,13068.547594725238
1192,2029-10-01,13611.681273509228,11996.556242840985,12824.786441128328
1192,2029-11-01,13251.15777045476,11637.792855744503,12484.561264333797
1192,2029-12-01,12447.092908877701,10821.260338938046,11755.908023538654
1192,2030-01-01,11952.767569173626,10029.9455138217,10787.36859301299
1192,2030-02-01,12657.673119943991,10721.040418419336,11583.899678651456
1192,2030-03-01,13130.983379593914,11190.463404455812,12100.8146431229
1192,2030-04-01,13325.919812787924,11387.393317522416,12309.093896249002
1192,2030-05-01,13821.649234499386,11882.055683161427,12824.101646830282
1192,2030-06-01,14302.23535845973,12358.636859226523,13315.656100910062
1192,2030-07-01,13635.940664624224,11691.682466515394,12628.834214263177
1192,2030-08-01,13320.464001014298,11369.563656452034,12314.940925545858
1192,2030-09-01,14115.816728420272,12168.438385473592,13142.000750729887
1192,2030-10-01,13871.521212859101,11923.337390380433,12885.558127776483
1192,2030-11-01,13510.997682815483,11564.573922922456,12541.472636595481
1192,2030-12-01,12706.933081652855,10748.042201481332,11800.64049637081
1193,2025-01-01,28892.275098770857,28570.99612801152,28847.772859291366
1193,2025-02-01,30457.49174521712,30143.44551356853,31157.315858281636
1193,2025-03-01,32548.24816008692,31581.525924545735,31946.33765668215
1193,2025-04-01,33632.84832652635,32331.878182404096,32434.85955676941
1193,2025-05-01,33648.79073104751,32963.58559458881,33944.99664677496
1193,2025-06-01,34806.475945357466,34306.416670411454,35976.82691436805
1193,2025-07-01,32980.12187670544,32388.206434372027,33652.51904772573
1193,2025-08-01,31969.373915100936,31335.497450348623,32576.38618030619
1193,2025-09-01,33708.77990914311,33158.75516569417,34613.14366463353
1193,2025-10-01,33047.51708878088,32450.0359702024,33779.655470974576
1193,2025-11-01,32478.188517285977,31680.29361682299,32644.771199506344
1193,2025-12-01,29413.41774498357,28715.613123734012,29902.161641086346
1193,2026-01-01,28815.64356045483,27988.69456892037,29506.925631654987
1193,2026-02-01,30500.53536007763,29737.493504039896,31581.6973979716
1193,2026-03-01,32358.543429962127,31286.530660760378,32921.75050371081
1193,2026-04-01,34072.84490685153,32034.14594420619,33349.82991960378
1193,2026-05-01,33661.93528967386,32772.37234246111,34883.079113451866
1193,2026-06-01,34802.69244371657,34149.66393840028,36525.438428018984
1193,2026-07-01,33147.92649759445,32227.205611500096,34038.61227974289
1193,2026-08-01,32142.931676690467,31181.631850633305,33186.63388695134
1193,2026-09-01,33615.032216997235,33038.8995691901,35463.50352695747
1193,2026-10-01,33245.713675250765,32304.035620796312,34800.26904502115
