Id,Name,Latitude,Longitude,Kategorie,Bezirk_Code
2877,Franz-Sebek-Straße,48.2695629,16.4232382,Bus,921
2878,Franz-Sebek-Straße,48.2698518,16.4229094,Bus,921
2879,Giefinggasse,48.267941,16.4263472,Bus,921
2880,Großjedlersdorf,48.2767146,16.4079674,Bus,921
2881,"Großjedlersdorf, Jochbergengasse",48.2798924,16.4011097,Bus,921
2882,Melangasse,48.2558652,16.4405974,Bus,922
2883,Melangasse,48.2564968,16.4403813,Bus,922
2884,Kagraner Friedhof,48.2534133,16.4459232,Bus,922
2885,Kagraner Friedhof,48.2537754,16.4458465,Bus,922
2886,Kagraner Platz,48.2504033,16.4435907,Bus,922
2887,Leopoldauer Straße,48.2621781,16.4363901,Bus,921
2888,Leopoldauer Straße,48.2627198,16.4358029,Bus,921
2889,Ruthnergasse,48.2724334,16.4177278,Bus,921
2890,Heinrich-von-Buol-Gasse,48.2671298,16.4278875,Bus,921
2891,Heinrich-von-Buol-Gasse,48.2673055,16.4277956,Bus,921
2892,Skraupstraße,48.2742058,16.4137695,Bus,921
2893,Anton-Störck-Gasse,48.2649583,16.3864826,Bus,921
2894,"Jedlesee, Bellgasse",48.2625716,16.3870088,Bus,921
2895,Carabelligasse,48.2801859,16.412207,Bus,921
2896,Carabelligasse/Ruthnergasse,48.2796762,16.4246608,Bus,921
2897,Haspingerplatz,48.2768408,16.4048499,Bus,921
2898,Jedlersdorf,48.273271,16.3976497,Bus,921
2899,Justgasse,48.2760116,16.4213606,Bus,921
2900,Koloniestraße,48.2657727,16.3930058,Bus,921
2901,Koloniestraße,48.2663788,16.3931417,Bus,921
2902,Lokomotivgasse,48.2709348,16.3954345,Bus,921
2903,Lokomotivgasse,48.2714253,16.3956343,Bus,921
2904,Marco-Polo-Promenade,48.2773689,16.4231059,Bus,921
2905,Obergfellplatz,48.2666321,16.3894721,Bus,921
2906,Schwanngasse,48.2798898,16.4196962,Bus,921
2907,Haspingerplatz,48.2774442,16.4045455,Bus,921
2908,Kummergasse,48.2944047,16.4134299,Bus,921
2909,Gschweidlgasse,48.2893996,16.4107463,Bus,921
2910,Gschweidlgasse,48.2898458,16.4108459,Bus,921
2911,Dunantgasse,48.2603315,16.3886894,Bus,921
2912,Frömmlgasse,48.2560869,16.3922642,Bus,921
2913,Frömmlgasse,48.2565048,16.3923803,Bus,921
2914,Jeneweingasse,48.2658838,16.3852927,Bus,921
2915,Jeneweingasse,48.2660926,16.3851876,Bus,921
2916,Meyerbeergasse,48.2725001,16.3779976,Bus,921
2917,Segelzentrum Nord,48.279436,16.3673447,Bus,921
2918,"Jedlesee, Überfuhrstraße",48.2693648,16.3799635,Bus,921
2919,Kagraner Platz,48.2491397,16.4428283,Bus,922
2920,Kagraner Platz,48.2509582,16.4435928,Bus,922
2921,Floridsdorf,48.2559204,16.4005187,Bus,921
2922,Zehdengasse,48.2592516,16.4370755,Bus,921
2923,Hermann-Gebauer-Straße,48.2669041,16.4743185,Bus,922
2924,Josef-Baumann-Gasse,48.2515584,16.4304153,Bus,921
2925,Hosnedlgasse/Lieblgasse,48.2574395,16.4634255,Bus,922
2926,Lieblgasse,48.2580751,16.4620607,Bus,922
2927,Hosnedlgasse Nord,48.2604739,16.4648044,Bus,922
2928,Panethgasse/Sebaldgasse,48.2594262,16.4491648,Bus,922
2929,Obachgasse,48.2613505,16.4640629,Bus,922
2930,Vorwärtsplatz,48.2581163,16.4346425,Bus,921
2931,Sebaldgasse,48.2621105,16.4482342,Bus,921
2932,Sebaldgasse,48.2625138,16.4465013,Bus,921
2933,Theodor-Kramer-Straße,48.2557536,16.4539835,Bus,922
2934,Veterinärmedizinische Universität,48.2538178,16.4315717,Bus,921
2935,Hernals,48.2229254,16.3150097,Bus,917
2936,Aspernstraße,48.2221522,16.4745727,Bus,922
2937,"Aspernstraße, Oberdorfstraße",48.2195333,16.4817292,Bus,922
2938,Siebeckstraße,48.2414174,16.4348983,Bus,922
2939,Kagran,48.243394,16.4338126,Bus,922
2940,Bettelheimstraße,48.278815,16.4928305,Bus,922
2941,Bettelheimstraße,48.2789184,16.4926475,Bus,922
2942,Bettelheimstraße,48.2793215,16.4922354,Bus,922
2943,Bettelheimstraße,48.2795354,16.4919642,Bus,922
2944,Lichtblaustraße,48.2679451,16.4655582,Bus,922
2945,Niedermoserstraße,48.2646918,16.4594238,Bus,922
2946,Niedermoserstraße,48.2650084,16.4593971,Bus,922
2947,Obachgasse,48.2626968,16.4649892,Bus,922
2948,Stallarngasse,48.2828798,16.487569,Bus,922
2949,Süßenbrunner Platz,48.2772697,16.4959371,Bus,922
2950,Tillmanngasse,48.258914,16.4586914,Bus,922
2951,Voitgasse,48.2624541,16.4609529,Bus,922
2952,Gerasdorf Bahnhof,48.2930044,16.4831778,Bus,922
2953,Schattenfrohgasse,48.2866836,16.4825964,Bus,922
2954,Schattenfrohgasse,48.2865225,16.4827964,Bus,922
2955,Salmannsdorf,48.25213,16.2934378,Bus,919
2956,Währinger Park,48.2325046,16.3468978,Bus,918
2957,Alterlaa,48.1510364,16.3163013,Bus,923
2958,Bahnhof Atzgersdorf,48.1476689,16.2882713,Bus,923
2959,Bahnhof Atzgersdorf,48.1477578,16.2891758,Bus,923
2960,"Atzgersdorf, Kirchenplatz",48.1475433,16.2933536,Bus,923
2961,Brunner Straße/Erlaaer Straße,48.1462928,16.2963769,Bus,923
2962,Brunner Straße/Erlaaer Straße,48.1463079,16.2980328,Bus,923
2963,Corvinusgasse,48.144308,16.2807094,Bus,923
2964,Dirmhirngasse,48.1357191,16.2824557,Bus,923
2965,"Inzersdorf, Friedhof",48.1477697,16.3537535,Bus,923
2966,"Inzersdorf, Friedhof",48.1477718,16.3500264,Bus,923
2967,Jochen-Rindt-Straße,48.1459418,16.3546873,Bus,923
2968,Josef-Österreicher-Gasse,48.1472794,16.3014989,Bus,923
2969,Josef-Österreicher-Gasse,48.1473585,16.3020357,Bus,923
2970,Kornauthgasse,48.1609207,16.3668419,Bus,910
2971,Laxenburger Straße/Troststraße,48.1685485,16.3703885,Bus,910
2972,Laxenburger Straße/Troststraße,48.1685745,16.3702155,Bus,910
2973,Laxenburger Straße/Sahulkastraße,48.1628943,16.3674159,Bus,910
2974,Laxenburger Straße/Raxstraße,48.1646679,16.3680856,Bus,910
2975,Laxenburger Straße/Raxstraße,48.1655188,16.3688194,Bus,910
2976,Liesing,48.1346839,16.2829316,Bus,923
2977,Liesing Schulzentrum,48.1402138,16.280389,Bus,923
2978,Liesing Schulzentrum,48.1405565,16.2806557,Bus,923
2979,Mehlführergasse,48.1383456,16.2819636,Bus,923
2980,Mühlbreiten,48.1492284,16.3104138,Bus,923
2981,Mühlbreiten,48.1497573,16.311412,Bus,923
2982,Oberlaaer Straße,48.1477543,16.3611404,Bus,923
2983,Pfarrgasse,48.148825,16.3472229,Bus,923
2984,Pfarrgasse,48.149668,16.3473776,Bus,923
2985,Purkytgasse,48.1499142,16.3351667,Bus,923
2986,Purkytgasse,48.1502718,16.3331952,Bus,923
2987,"Raxstraße, Betriebsgarage",48.1632069,16.3671022,Bus,910
2988,Rudolf-Zeller-Gasse,48.147453,16.2837396,Bus,923
2989,Schloss Alterlaa,48.1479564,16.3059467,Bus,923
2990,Schloss Alterlaa,48.1481666,16.3073946,Bus,923
2991,Ettenreichgasse/Schulzentrum,48.1685384,16.3742137,Bus,910
2992,Ettenreichgasse/Schulzentrum,48.1687258,16.3739806,Bus,910
2993,Schwarzenhaidestraße,48.1522868,16.3291205,Bus,923
2994,Schwarzenhaidestraße,48.1523964,16.3280504,Bus,923
2995,Sibeliusstraße,48.1587479,16.3665036,Bus,910
2996,Sibeliusstraße,48.1588156,16.3667039,Bus,910
2997,Steinsee,48.15187,16.3199112,Bus,923
2998,Steinsee,48.152022,16.3211153,Bus,923
2999,Sterngasse,48.1484662,16.3456287,Bus,923
3000,Wienerfeld,48.1542638,16.3643274,Bus,910
3001,Wienerfeld,48.154784,16.3648018,Bus,910
3002,Willendorfer Gasse,48.1515287,16.3333399,Bus,923
3003,Ernanigasse,48.1433309,16.3527526,Bus,923
3004,"Inzersdorf, Biróstraße",48.1366931,16.3515126,Bus,923
3005,Jochen-Rindt-Straße,48.1458481,16.354124,Bus,923
3006,Tenschertstraße,48.1408678,16.352434,Bus,923
3007,Kolbegasse,48.1445664,16.3606247,Bus,923
3008,Inzersdorf Großmarkt,48.1356331,16.3578844,Bus,923
3009,Kronfußgasse,48.1393872,16.3597107,Bus,923
3010,Kronfußgasse,48.139452,16.359382,Bus,923
3011,Josef-Prangl-Straße,48.1346288,16.3565039,Bus,923
3012,Josef-Prangl-Straße,48.1345915,16.3563144,Bus,923
3013,Pensionistenwohnhaus Laaerberg,48.1511339,16.3844864,Bus,910
3014,Kaiserebersdorf Münnichplatz,48.1586645,16.4738881,Bus,911
3015,"Kaiserebersdorf, Zinnergasse",48.1601087,16.4697402,Bus,911
3016,Alberner Hafenzufahrtsstraße,48.1719473,16.4728499,Bus,911
3017,Am Himmelreich,48.1639202,16.4380428,Bus,911
3018,Florian-Hedorfer-Straße,48.1654725,16.4316992,Bus,911
3019,Florian-Hedorfer-Straße,48.1657087,16.4307924,Bus,911
3020,"Kaiserebersdorf, Zinnergasse",48.1608553,16.4710076,Bus,911
3021,"Kaiserebersdorf, Zinnergasse",48.1608907,16.4708384,Bus,911
3022,Klebindergraben,48.1605015,16.4536588,Bus,911
3023,Landwehrstraße,48.1692603,16.4707131,Bus,911
3024,Schloss Neugebäude,48.1610713,16.4475291,Bus,911
3025,"Simmering, Kaiserebersdorfer Straße",48.1692072,16.4219979,Bus,911
3026,Freudenauer Hafenbrücke,48.1699216,16.4762621,Bus,911
3027,Freudenauer Hafenbrücke,48.1707808,16.4757623,Bus,911
3028,"Zinnergasse, Kaserne",48.1674324,16.4754826,Bus,911
3029,Alberner Hafen,48.158375,16.4947064,Bus,911
3030,Alberner Hafenzufahrtsstraße,48.1719404,16.4723786,Bus,911
3031,Alberner Hafenzufahrtsstraße,48.1723089,16.4720769,Bus,911
3032,Alberner Hafenzufahrtsstraße West,48.1731922,16.4705837,Bus,911
3033,Alberner Hafenzufahrtsstraße West,48.1734379,16.4702562,Bus,911
3034,Bleibtreustraße,48.1780043,16.4489262,Bus,911
3035,"Enkplatz, Grillgasse",48.1742786,16.4167015,Bus,911
3036,Fabianistraße,48.1631771,16.4796898,Bus,911
3037,Fabianistraße,48.1635771,16.4797838,Bus,911
3038,Landwehrstraße,48.1688308,16.4704557,Bus,911
3039,Mannswörther Straße,48.1585211,16.4905379,Bus,911
3040,Mannswörther Straße,48.1586606,16.4900207,Bus,911
3041,Margetinstraße,48.1756256,16.4660789,Bus,911
3042,Neu-Albern,48.1690346,16.4801449,Bus,911
3043,Rappachgasse,48.1798282,16.4241333,Bus,911
3044,Albern,48.1604534,16.4851001,Bus,911
3045,Simmeringer Haide,48.1775679,16.4406957,Bus,911
3046,Simoningplatz,48.1791632,16.4205118,Bus,911
3047,11. Haidequerstraße,48.1754884,16.4627015,Bus,911
3048,7. Haidequerstraße,48.1790179,16.4428982,Bus,911
3049,Aspernallee Schule,48.1968331,16.4440088,Bus,902
3050,Aspernallee,48.1971078,16.4450823,Bus,902
3051,Dammhaufengasse,48.1957979,16.447019,Bus,902
3052,Donaumarina,48.2061273,16.4303965,Bus,902
3053,Ernst-Happel-Stadion,48.2087682,16.419049,Bus,902
3054,Eslarngasse,48.1967669,16.3955502,Bus,903
3055,Freudenauer Hafenstraße,48.1828078,16.4657852,Bus,902
3056,Freudenauer Hafenstraße,48.1832216,16.4651511,Bus,902
3057,Grünhaufenbrücke,48.1921157,16.4524507,Bus,902
3058,Grünhaufenbrücke,48.1924449,16.4519703,Bus,902
3059,Hafen Freudenau,48.1784893,16.4725333,Bus,902
3060,Hafen Freudenau,48.1787496,16.4721317,Bus,902
3061,Kardinal-Nagl-Platz,48.1970248,16.4020018,Bus,903
3062,Kardinal-Nagl-Platz,48.1978737,16.4013827,Bus,903
3063,Kleistgasse,48.1935313,16.3909804,Bus,903
3064,Klimschgasse,48.1927349,16.3959451,Bus,903
3065,Kraftwerk Freudenau,48.1744385,16.4791116,Bus,902
3066,Klinik Landstraße,48.1966281,16.3908894,Bus,903
3067,Lechnerstraße,48.1966311,16.4048618,Bus,903
3068,"Lusthaus, Aspernallee",48.1934393,16.4400601,Bus,902
3069,Marathonweg,48.2085116,16.42709,Bus,902
3070,Marathonweg,48.2089026,16.4265689,Bus,902
3071,Oberzellergasse,48.1921092,16.394689,Bus,903
3072,Pierre-de-Coubertin-Platz,48.2065117,16.4184002,Bus,902
3073,Praterbrücke,48.2031858,16.4345271,Bus,902
3074,Rabengasse,48.1943033,16.3978607,Bus,903
3075,Schipanygasse,48.2015017,16.4369175,Bus,902
3076,Schlachthausgasse,48.1943366,16.4069438,Bus,903
3077,Stadion,48.2110097,16.421386,Bus,902
3078,Stadionbad,48.2040857,16.4161551,Bus,902
3079,Stadionbad,48.2047076,16.4168046,Bus,902
3080,Stadlauer Brücke,48.2001742,16.4388744,Bus,902
3081,Stadlauer Brücke,48.2003356,16.4385645,Bus,902
3082,Winterhafen,48.1802581,16.4696667,Bus,902
3083,Winterhafen,48.1810842,16.4683992,Bus,902
3084,Wällischgasse,48.1954528,16.4077168,Bus,903
3085,Wällischgasse,48.1957212,16.4073799,Bus,903
3086,Hellingstraße,48.1874393,16.456136,Bus,902
3087,Seitenhafenstraße,48.1827041,16.4580345,Bus,902
3088,Seitenhafenstraße,48.1840713,16.4576915,Bus,902
3089,Barichgasse,48.198349,16.3947903,Bus,903
3090,Eslarngasse,48.1965028,16.3960199,Bus,903
3091,Rabengasse,48.1938673,16.3977842,Bus,903
3092,Rabengasse,48.1943094,16.3974297,Bus,903
3093,Gattergasse,48.1607086,16.4225123,Bus,911
3094,Gattergasse,48.1609955,16.4224268,Bus,911
3095,Geiselbergstraße,48.1744073,16.406752,Bus,911
3096,Wilhelm-Kreß-Platz,48.1603282,16.4268132,Bus,911
3097,Schwedenplatz,48.2120625,16.3771132,Bus,901
3098,Kraftwerk Simmering,48.1833976,16.4297919,Bus,911
3099,Kraftwerk Simmering,48.1838855,16.4301057,Bus,911
3100,Hasenleiten,48.1617449,16.4177453,Bus,911
3101,Modecenterstraße,48.1885194,16.4184471,Bus,903
3102,Ravelinstraße,48.1733746,16.4272326,Bus,911
3103,1. Haidequerstraße Mitte,48.1823682,16.4291179,Bus,911
3104,1. Haidequerstraße Süd,48.1811175,16.4283098,Bus,911
3105,1. Haidequerstraße Süd,48.1813321,16.4284506,Bus,911
3106,Wien Salvigasse,48.2964348,16.4336077,Bus,921
3107,Hagenbrunner Straße,48.3022105,16.4068776,Bus,921
3108,Pfarrer-Matz-Gasse,48.3017221,16.4061655,Bus,921
3109,Stammersdorf,48.2976322,16.4206411,Bus,921
3110,Stammersdorf,48.2978336,16.4202432,Bus,921
3111,Wien Stammersdorf Zentralfriedhof,48.2962791,16.4364025,Bus,921
3112,Wien Stammersdorf Zentralfriedhof,48.2963058,16.4359515,Bus,921
3113,Wien Liebleitnergasse,48.3019373,16.4103814,Bus,921
3114,Wien Tilakstraße,48.2967231,16.4272337,Bus,921
3115,Adalbert-Stifter-Straße/Jägerstraße,48.2406863,16.3712491,Bus,920
3116,Adalbert-Stifter-Straße/Jägerstraße,48.2408727,16.3713216,Bus,920
3117,Allerheiligenplatz,48.2376207,16.3862407,Bus,920
3118,Cottagegasse,48.2338593,16.3419312,Bus,919
3119,Dietmayrgasse,48.2392179,16.3686763,Bus,920
3120,Dietmayrgasse,48.2391779,16.3683464,Bus,920
3121,Dänenstraße,48.2373236,16.3345552,Bus,919
3122,Glatzgasse,48.2333382,16.3545171,Bus,919
3123,Gregor-Mendel-Straße,48.2341713,16.337775,Bus,918
3124,Gymnasiumstraße,48.2298236,16.3455253,Bus,918
3125,Höchstädtplatz,48.2388746,16.37728,Bus,920
3126,Höchstädtplatz,48.2398386,16.3762604,Bus,920
3127,Gürtelbrücke,48.2374188,16.3655941,Bus,920
3128,Gürtelbrücke,48.237502,16.3655441,Bus,920
3129,Linnéplatz,48.2364887,16.3377742,Bus,918
3130,Linnéplatz,48.2367245,16.3377756,Bus,918
3131,Lorenz-Böhler-Unfallkrankenhaus,48.2358549,16.3836917,Bus,920
3132,Lorenz-Müller-Gasse,48.2420346,16.3737831,Bus,920
3133,Lorenz-Müller-Gasse,48.2421139,16.3736633,Bus,920
3134,Nußdorfer Straße,48.2311445,16.3525039,Bus,909
3135,Nußdorfer Straße,48.2315642,16.3530466,Bus,909
3136,Sternwartestraße,48.22924,16.3494448,Bus,918
3137,Währinger Park,48.2331842,16.3468018,Bus,918
3138,"Neustift, Agnesgasse",48.2508644,16.3075949,Bus,919
3139,Bellevuestraße,48.2490595,16.328394,Bus,919
3140,Börnergasse,48.2476542,16.3314498,Bus,919
3141,Börnergasse,48.247723,16.3312935,Bus,919
3142,Daringergasse,48.246637,16.3345319,Bus,919
3143,Obkirchergasse,48.245736,16.3421247,Bus,919
3144,Fröschelgasse,48.2519333,16.320667,Bus,919
3145,Fröschelgasse,48.2519602,16.3207975,Bus,919
3146,Sauerburggasse,48.2462063,16.3390288,Bus,919
3147,Silbergasse,48.2429458,16.3483536,Bus,919
3148,Ährengrubenweg,48.253558,16.3120831,Bus,919
3149,Ährengrubenweg,48.253589,16.3117286,Bus,919
3150,Cobenzlgasse,48.2633671,16.330915,Bus,919
3151,Cobenzlgasse,48.2639733,16.3299658,Bus,919
3152,Fernsprechamt Heiligenstadt,48.2540677,16.3595288,Bus,919
3153,Fernsprechamt Heiligenstadt,48.2540937,16.3600909,Bus,919
3154,Feuerwache Grinzing,48.2607733,16.3333519,Bus,919
3155,Grinzinger Straße,48.2546572,16.3649561,Bus,919
3156,Krapfenwaldgasse,48.2687535,16.3242751,Bus,919
3157,Neugebauerweg,48.2537801,16.3522447,Bus,919
3158,Neugebauerweg,48.2538565,16.3517726,Bus,919
3159,Oberer Reisenbergweg,48.2592697,16.3359809,Bus,919
3160,Oberer Reisenbergweg,48.2594687,16.3356716,Bus,919
3161,Sulzwiese,48.2771203,16.3197836,Bus,919
3162,Wagenwiese,48.2657541,16.3276183,Bus,919
3163,Berggasse,48.2179459,16.3618141,Bus,909
3164,Berggasse,48.2182174,16.3616277,Bus,909
3165,Borkowskigasse,48.2370791,16.3305378,Bus,919
3166,Döblinger Friedhof,48.2393357,16.3285396,Bus,919
3167,Döblinger Friedhof/Felix-Dahn-Straße,48.2400069,16.3261176,Bus,919
3168,Gymnasiumstraße,48.2303117,16.3450725,Bus,918
3169,Hugo-Wolf-Park,48.2388598,16.3329967,Bus,919
3170,Liechtensteinstraße/Schottentor,48.2158362,16.3638584,Bus,909
3171,Nußdorfer Straße/Alserbachstraße,48.224994,16.3556501,Bus,909
3172,Peter-Jordan-Straße,48.2387903,16.3260087,Bus,919
3173,Schottentor,48.2153494,16.3643723,Bus,901
3174,Khevenhüllerstraße,48.2434118,16.3072302,Bus,918
3175,Khevenhüllerstraße,48.2436518,16.3069821,Bus,918
3176,Neustifter Friedhof 1.Tor,48.247173,16.3046985,Bus,918
3177,Neustifter Friedhof 2.Tor,48.247311,16.3012228,Bus,918
3178,Pötzleinsdorf,48.2414485,16.3103684,Bus,918
3179,Pötzleinsdorfer Friedhof,48.2456976,16.3074761,Bus,919
3180,Czartoryskigasse,48.2279711,16.3271507,Bus,918
3181,Gersthofer Friedhof,48.2299665,16.3161374,Bus,917
3182,Gersthofer Friedhof,48.2299791,16.3167536,Bus,917
3183,Hernalser Friedhof,48.2246581,16.3192591,Bus,917
3184,"Hernals, Wattgasse",48.2217661,16.3209329,Bus,917
3185,Kleingartenverein Alsrückenweg,48.2316407,16.3083113,Bus,917
3186,Krenngasse,48.2295253,16.3199525,Bus,917
3187,Krenngasse,48.2295848,16.319424,Bus,917
3188,"Alsegger Straße, Czartoriskygasse",48.2289771,16.3237082,Bus,918
3189,Schöberweg,48.2307468,16.3123813,Bus,917
3190,Schöberweg,48.2308025,16.3119825,Bus,917
3191,Twarochgasse,48.2332857,16.305011,Bus,917
3192,"Schafberg, Werfelstraße",48.23472,16.3020674,Bus,917
3193,Dreimarkstein,48.2585815,16.2874313,Bus,919
3194,Geroldgasse,48.2391717,16.2834586,Bus,917
3195,"Höhenstraße, Rohrerwiese",48.2669193,16.2966768,Bus,919
3196,Keylwerthgasse,48.2507199,16.2883783,Bus,918
3197,Keylwerthgasse,48.250869,16.2878388,Bus,917
3198,Neuwaldegg,48.2342568,16.2906017,Bus,917
3199,Obere Waldandacht,48.2532207,16.2737234,Bus,917
3200,Bergmillergasse,48.2011419,16.25663,Bus,914
3201,Bergmillergasse,48.2024495,16.2572212,Bus,914
3202,Wolfersbergbrücke,48.2110868,16.2538251,Bus,914
3203,Wolfersbergbrücke,48.211537,16.2531857,Bus,914
3204,"Hüttelbergstraße, Campingplatz",48.2142549,16.2497499,Bus,914
3205,"Hüttelbergstraße, Campingplatz",48.2147382,16.2494161,Bus,914
3206,Freyenthurmgasse,48.2055058,16.2567561,Bus,914
3207,Hanslteich,48.2376914,16.2691235,Bus,917
3208,Keylwerthgasse,48.2510943,16.2885907,Bus,919
3209,Schottenwald,48.2305231,16.2579609,Bus,917
3210,Ulmenstraße,48.2166759,16.2489939,Bus,914
3211,Dornbach,48.2262303,16.3080842,Bus,917
3212,Dornbacher Straße,48.2280251,16.3023057,Bus,917
3213,Dornbacher Straße,48.2282223,16.3010934,Bus,917
3214,Eselstiege,48.2243489,16.2865856,Bus,917
3215,Eselstiege,48.224433,16.2868936,Bus,917
3216,Grasgasse,48.2299764,16.2822655,Bus,917
3217,Heuberggasse,48.2286969,16.2975641,Bus,917
3218,Kretschekgasse,48.224629,16.2835821,Bus,917
3219,Moosgasse,48.2287718,16.2828607,Bus,917
3220,Plachygasse,48.2265959,16.2810166,Bus,917
3221,Veletaweg,48.227945,16.28093,Bus,917
3222,Röntgengasse,48.2253225,16.2859512,Bus,917
3223,Schrammelgasse,48.2256967,16.2851514,Bus,917
3224,Wallishaussergasse,48.2251692,16.290186,Bus,917
3225,Funkengerngasse,48.2153818,16.2935775,Bus,916
3226,Lorenz-Mandl-Gasse,48.2132234,16.3081164,Bus,916
3227,Ottakring,48.2102441,16.3099765,Bus,916
3228,Ottakring,48.2120168,16.3108669,Bus,916
3229,Ottakringer Friedhof,48.2145237,16.2997236,Bus,916
3230,Stillfriedplatz,48.2129906,16.3096246,Bus,916
3231,Maroltingergasse,48.2133736,16.3071167,Bus,916
3232,Maroltingergasse,48.213535,16.3060419,Bus,916
3233,Feuerwache Am Steinhof,48.2153065,16.2782705,Bus,916
3234,Hertlgasse,48.2151985,16.281411,Bus,916
3235,Kempfengerngasse,48.2200209,16.2958987,Bus,916
3236,Kollburggasse,48.2183694,16.3013166,Bus,916
3237,Oberwiedenstraße,48.2229495,16.2905213,Bus,916
3238,Ottakringer Bad,48.2125002,16.2907881,Bus,916
3239,Ottakringer Friedhof,48.2138943,16.3014066,Bus,916
3240,Ottakringer Friedhof,48.2140561,16.3017243,Bus,916
3241,Otto-Hötzl-Weg,48.2217031,16.2915429,Bus,916
3242,Paulinensteig,48.2184715,16.2993311,Bus,916
3243,Predigtstuhl,48.2223144,16.2893219,Bus,917
3244,Pönningerweg,48.2133646,16.2883865,Bus,916
3245,Steinlegasse,48.2116512,16.2963474,Bus,916
3246,"Baumgartner Friedhof, 3. Tor",48.2014731,16.2790621,Bus,914
3247,Brüßlgasse,48.2084943,16.321445,Bus,916
3248,Brüßlgasse,48.2059748,16.3208565,Bus,915
3249,Camillo-Sitte-Gasse,48.2050358,16.3271234,Bus,916
3250,Klinik Ottakring,48.2082023,16.2999852,Bus,916
3251,Klinik Ottakring,48.2082572,16.3003507,Bus,916
3252,Gruschaplatz,48.1957516,16.2807834,Bus,914
3253,Gutraterplatz,48.2080755,16.3094685,Bus,916
3254,"Kaiserstraße, Burggasse",48.2043266,16.3403323,Bus,907
3255,"Kaiserstraße, Neustiftgasse",48.2060622,16.3393553,Bus,907
3256,Kellermanngasse,48.2052859,16.3518571,Bus,907
3257,Kirchstetterngasse,48.2069271,16.3317038,Bus,916
3258,Panikengasse,48.2079702,16.3248665,Bus,916
3259,Moeringgasse,48.2040669,16.3341146,Bus,915
3260,"Neubaugasse, Burggasse",48.2042666,16.3484036,Bus,907
3261,"Neubaugasse, Neustiftgasse",48.205487,16.3483916,Bus,907
3262,Ottakring,48.2099728,16.3101586,Bus,916
3263,Possingergasse,48.2089142,16.3186844,Bus,916
3264,Rankgasse,48.2108481,16.305986,Bus,916
3265,Reichmanngasse,48.2067958,16.2851343,Bus,916
3266,Sankt-Ulrichs-Platz,48.204135,16.3537421,Bus,907
3267,Schrekergasse,48.2064102,16.2887068,Bus,916
3268,Schrekergasse,48.2064118,16.2884789,Bus,916
3269,Tinterstraße,48.2002062,16.2795478,Bus,914
3270,Vogelweidplatz/Stadthalle,48.2043225,16.3317565,Bus,915
3271,Volkstheater,48.2055452,16.3566773,Bus,907
3272,Waidäckergasse,48.2073101,16.2939395,Bus,914
3273,Waidäckergasse,48.2074163,16.2946682,Bus,916
3274,"Zieglergasse, Burggasse",48.204304,16.3453317,Bus,907
3275,"Zieglergasse, Neustiftgasse",48.2056944,16.3450358,Bus,907
3276,Am Platz,48.1857588,16.3012031,Bus,913
3277,Am Rosenhügel,48.1617652,16.2913873,Bus,913
3278,Am Rosenhügel,48.1621452,16.2910575,Bus,913
3279,Bahnhof Atzgersdorf,48.1479247,16.2888325,Bus,923
3280,Atzgersdorfer Straße,48.1695101,16.2959838,Bus,912
3281,Atzgersdorfer Straße,48.1699621,16.2961397,Bus,913
3282,Atzgersdorfer Straße,48.1704326,16.297135,Bus,912
3283,Atzgersdorfer Straße,48.1705314,16.2969246,Bus,913
3284,Buchbindergasse,48.1637093,16.2699659,Bus,913
3285,Dorfmeistergasse,48.1644265,16.2960343,Bus,912
3286,Dorfmeistergasse,48.1646213,16.2963591,Bus,912
3287,Dostalgasse,48.1598595,16.2632073,Bus,913
3288,Dr.-Schober-Straße,48.1667505,16.2725609,Bus,913
3289,Eberstorferweg,48.1547144,16.2801068,Bus,923
3290,Endemanngasse,48.1530157,16.2910378,Bus,923
