ds,traffic_real,traffic_forecast_without_corona,delta,delta_percent,znr
2021-02-24,15704,17617,-1913,-10.86,1627
2021-02-25,15704,17643,-1939,-10.99,1627
2021-02-26,15869,18113,-2244,-12.39,1627
2021-02-27,13417,15612,-2195,-14.06,1627
2021-02-28,11379,13903,-2524,-18.15,1627
2021-03-01,15934,17328,-1394,-8.04,1627
2021-03-02,16161,17874,-1713,-9.58,1627
2021-03-03,16161,17892,-1731,-9.67,1627
2021-03-04,16161,17915,-1754,-9.79,1627
2021-03-05,16387,18379,-1992,-10.84,1627
2021-03-06,13965,15868,-1903,-11.99,1627
2021-03-07,11621,14147,-2526,-17.86,1627
2021-03-08,15934,17557,-1623,-9.24,1627
2021-03-09,16161,18086,-1925,-10.64,1627
2021-03-10,16161,18086,-1925,-10.64,1627
2021-03-11,16161,18090,-1929,-10.66,1627
2021-03-12,16387,18533,-2146,-11.58,1627
2021-03-13,13965,16002,-2037,-12.73,1627
2021-03-14,11621,14261,-2640,-18.51,1627
2021-03-15,15934,17652,-1718,-9.73,1627
2021-03-16,16161,18162,-2001,-11.02,1627
2021-03-17,16161,18145,-1984,-10.93,1627
2021-03-18,16161,18134,-1973,-10.88,1627
2021-03-19,16387,18564,-2177,-11.73,1627
2021-03-20,13965,16022,-2057,-12.84,1627
2021-03-21,11621,14271,-2650,-18.57,1627
2021-03-22,15934,17655,-1721,-9.75,1627
2021-03-23,16161,18160,-1999,-11.01,1627
2021-03-24,16161,18141,-1980,-10.91,1627
2021-03-25,16161,18128,-1967,-10.85,1627
2021-03-26,16387,18559,-2172,-11.7,1627
2021-03-27,13965,16019,-2054,-12.82,1627
2021-03-28,11621,14272,-2651,-18.57,1627
2021-03-29,15934,17660,-1726,-9.77,1627
2021-03-30,16161,18170,-2009,-11.06,1627
2021-03-31,16161,18155,-1994,-10.98,1627
2021-04-01,15429,18147,-2718,-14.98,1627
2021-04-02,15091,18583,-3492,-18.79,1627
2021-04-03,12145,16046,-3901,-24.31,1627
2021-04-04,10480,14302,-3822,-26.72,1627
2021-04-05,15420,17691,-2271,-12.84,1627
2021-04-06,15429,18202,-2773,-15.23,1627
2021-04-07,15429,18187,-2758,-15.16,1627
2021-04-08,15429,18177,-2748,-15.12,1627
2021-04-09,15091,18610,-3519,-18.91,1627
2021-04-10,12145,16070,-3925,-24.42,1627
2021-04-11,10480,14321,-3841,-26.82,1627
2021-04-12,15420,17707,-2287,-12.92,1627
2021-04-13,15429,18213,-2784,-15.29,1627
2021-04-14,15429,18193,-2764,-15.19,1627
2021-04-15,15429,18179,-2750,-15.13,1627
2021-04-16,15091,18609,-3518,-18.9,1627
2021-04-17,12145,16066,-3921,-24.41,1627
2021-04-18,10480,14317,-3837,-26.8,1627
2021-04-19,15420,17702,-2282,-12.89,1627
2021-04-20,15429,18210,-2781,-15.27,1627
2021-04-21,15429,18194,-2765,-15.2,1627
2021-04-22,15429,18186,-2757,-15.16,1627
2021-04-23,15091,18622,-3531,-18.96,1627
2021-04-24,12145,16089,-3944,-24.51,1627
2021-04-25,10480,14349,-3869,-26.96,1627
2021-04-26,15420,17746,-2326,-13.11,1627
2021-04-27,15429,18267,-2838,-15.54,1627
2021-04-28,15429,18264,-2835,-15.52,1627
2021-04-29,15429,18269,-2840,-15.55,1627
2021-04-30,15091,18719,-3628,-19.38,1627
2021-05-01,14676,16198,-1522,-9.4,1627
2021-05-02,12325,14470,-2145,-14.82,1627
2021-05-03,16529,17877,-1348,-7.54,1627
2021-05-04,17178,18406,-1228,-6.67,1627
2021-05-05,17178,18410,-1232,-6.69,1627
2021-05-06,17178,18418,-1240,-6.73,1627
2021-05-07,17039,18869,-1830,-9.7,1627
2021-05-08,14676,16346,-1670,-10.22,1627
2021-05-09,12325,14613,-2288,-15.66,1627
2021-05-10,16529,18012,-1483,-8.23,1627
2021-05-11,17178,18530,-1352,-7.3,1627
2021-05-12,17178,18519,-1341,-7.24,1627
2021-05-13,17178,18511,-1333,-7.2,1627
2021-05-14,17039,18943,-1904,-10.05,1627
2021-05-15,14676,16399,-1723,-10.51,1627
2021-05-16,12325,14643,-2318,-15.83,1627
2021-05-17,16529,18019,-1490,-8.27,1627
2021-05-18,17178,18513,-1335,-7.21,1627
2021-05-19,17178,18478,-1300,-7.04,1627
2021-05-20,17178,18447,-1269,-6.88,1627
2021-05-21,17039,18857,-1818,-9.64,1627
2021-05-22,14676,16294,-1618,-9.93,1627
2021-05-23,12325,14521,-2196,-15.12,1627
2021-05-24,16529,17883,-1354,-7.57,1627
2021-05-25,17178,18366,-1188,-6.47,1627
2021-05-26,17178,18324,-1146,-6.25,1627
2021-05-27,17178,18289,-1111,-6.07,1627
2021-05-28,17039,18699,-1660,-8.88,1627
2021-05-29,14676,16139,-1463,-9.06,1627
2021-05-30,12325,14374,-2049,-14.25,1627
2021-05-31,16529,17746,-1217,-6.86,1627
2021-06-01,17100,18242,-1142,-6.26,1627
2021-06-02,17100,18216,-1116,-6.13,1627
2021-06-03,17100,18199,-1099,-6.04,1627
2021-06-04,17007,18628,-1621,-8.7,1627
2021-06-05,14771,16088,-1317,-8.19,1627
2021-06-06,13400,14342,-942,-6.57,1627
2021-06-07,16798,17732,-934,-5.27,1627
2021-06-08,17100,18246,-1146,-6.28,1627
2021-06-09,17100,18234,-1134,-6.22,1627
2021-06-10,17100,18229,-1129,-6.19,1627
2021-06-11,17007,18666,-1659,-8.89,1627
2021-06-12,14771,16130,-1359,-8.43,1627
2021-06-13,13400,14384,-984,-6.84,1627
2021-06-14,16798,17769,-971,-5.46,1627
2021-06-15,17100,18272,-1172,-6.41,1627
2021-06-16,17100,18246,-1146,-6.28,1627
2021-06-17,17100,18221,-1121,-6.15,1627
2021-06-18,17007,18635,-1628,-8.74,1627
2021-06-19,14771,16071,-1300,-8.09,1627
2021-06-20,13400,14293,-893,-6.25,1627
2021-06-21,16798,17644,-846,-4.79,1627
2021-06-22,17100,18112,-1012,-5.59,1627
2021-06-23,17100,18048,-948,-5.25,1627
2021-06-24,17100,17985,-885,-4.92,1627
2021-06-25,17007,18361,-1354,-7.37,1627
2021-06-26,14771,15762,-991,-6.29,1627
2021-06-27,13400,13951,-551,-3.95,1627
2021-06-28,16798,17272,-474,-2.74,1627
2021-06-29,17100,17712,-612,-3.46,1627
2021-06-30,17100,17627,-527,-2.99,1627
2021-07-01,15812,17548,-1736,-9.89,1627
2021-07-02,15884,17914,-2030,-11.33,1627
2021-07-03,13328,15309,-1981,-12.94,1627
2021-07-04,12298,13500,-1202,-8.9,1627
2021-07-05,15457,16828,-1371,-8.15,1627
2021-07-06,15812,17283,-1471,-8.51,1627
2021-07-07,15812,17216,-1404,-8.16,1627
2021-07-08,15812,17162,-1350,-7.87,1627
2021-07-09,15884,17556,-1672,-9.52,1627
2021-07-10,13328,14983,-1655,-11.05,1627
2021-07-11,12298,13208,-910,-6.89,1627
2021-07-12,15457,16573,-1116,-6.73,1627
2021-07-13,15812,17064,-1252,-7.34,1627
2021-07-14,15812,17034,-1222,-7.17,1627
2021-07-15,15812,17014,-1202,-7.06,1627
2021-07-16,15884,17440,-1556,-8.92,1627
2021-07-17,13328,14896,-1568,-10.53,1627
2021-07-18,12298,13144,-846,-6.44,1627
2021-07-19,15457,16527,-1070,-6.47,1627
2021-07-20,15812,17030,-1218,-7.15,1627
2021-07-21,15812,17006,-1194,-7.02,1627
2021-07-22,15812,16984,-1172,-6.9,1627
2021-07-23,15884,17401,-1517,-8.72,1627
2021-07-24,13328,14841,-1513,-10.19,1627
2021-07-25,12298,13067,-769,-5.89,1627
2021-07-26,15457,16421,-964,-5.87,1627
2021-07-27,15812,16890,-1078,-6.38,1627
2021-07-28,15812,16826,-1014,-6.03,1627
2021-07-29,15812,16761,-949,-5.66,1627
2021-07-30,15884,17132,-1248,-7.28,1627
2021-07-31,13328,14525,-1197,-8.24,1627
2021-08-01,11985,12705,-720,-5.67,1627
2021-08-02,14883,16013,-1130,-7.06,1627
2021-08-03,15210,16439,-1229,-7.48,1627
2021-08-04,15210,16337,-1127,-6.9,1627
2021-08-05,15210,16239,-1029,-6.34,1627
2021-08-06,15097,16584,-1487,-8.97,1627
2021-08-07,12650,13959,-1309,-9.38,1627
2021-08-08,11985,12129,-144,-1.19,1627
2021-08-09,14883,15438,-555,-3.6,1627
2021-08-10,15210,15874,-664,-4.18,1627
2021-08-11,15210,15792,-582,-3.69,1627
2021-08-12,15210,15726,-516,-3.28,1627
2021-08-13,15097,16114,-1017,-6.31,1627
2021-08-14,12650,13541,-891,-6.58,1627
2021-08-15,11985,11772,213,1.81,1627
2021-08-16,14883,15151,-268,-1.77,1627
2021-08-17,15210,15666,-456,-2.91,1627
2021-08-18,15210,15669,-459,-2.93,1627
2021-08-19,15210,15693,-483,-3.08,1627
2021-08-20,15097,16173,-1076,-6.65,1627
2021-08-21,12650,13695,-1045,-7.63,1627
2021-08-22,11985,12022,-37,-0.31,1627
2021-08-23,14883,15495,-612,-3.95,1627
2021-08-24,15210,16101,-891,-5.53,1627
2021-08-25,15210,16190,-980,-6.05,1627
2021-08-26,15210,16293,-1083,-6.65,1627
2021-08-27,15097,16846,-1749,-10.38,1627
2021-08-28,12650,14431,-1781,-12.34,1627
2021-08-29,11985,12811,-826,-6.45,1627
2021-08-30,14883,16327,-1444,-8.84,1627
2021-08-31,15210,16964,-1754,-10.34,1627
2021-09-01,17287,17072,215,1.26,1627
2021-09-02,17287,17183,104,0.61,1627
2021-09-03,17628,17732,-104,-0.59,1627
2021-09-04,15599,15302,297,1.94,1627
2021-09-05,13740,13656,84,0.62,1627
2021-09-06,16887,17135,-248,-1.45,1627
2021-09-07,17287,17727,-440,-2.48,1627
2021-09-08,17287,17782,-495,-2.78,1627
2021-09-09,17287,17834,-547,-3.07,1627
2021-09-10,17628,18318,-690,-3.77,1627
2021-09-11,15599,15819,-220,-1.39,1627
2021-09-12,13740,14103,-363,-2.57,1627
2021-09-13,16887,17512,-625,-3.57,1627
2021-09-14,17287,18033,-746,-4.14,1627
2021-09-15,17287,18021,-734,-4.07,1627
2021-09-16,17287,18008,-721,-4.0,1627
2021-09-17,17628,18432,-804,-4.36,1627
2021-09-18,15599,15880,-281,-1.77,1627
2021-09-19,13740,14116,-376,-2.66,1627
2021-09-20,16887,17485,-598,-3.42,1627
2021-09-21,17287,17973,-686,-3.82,1627
2021-09-22,17287,17936,-649,-3.62,1627
2021-09-23,17287,17907,-620,-3.46,1627
2021-09-24,17628,18322,-694,-3.79,1627
2021-09-25,15599,15768,-169,-1.07,1627
2021-09-26,13740,14009,-269,-1.92,1627
2021-09-27,16887,17389,-502,-2.89,1627
2021-09-28,17287,17894,-607,-3.39,1627
2021-09-29,17287,17878,-591,-3.31,1627
2021-09-30,17287,17873,-586,-3.28,1627
2021-10-01,17542,18315,-773,-4.22,1627
2021-10-02,15425,15789,-364,-2.31,1627
2021-10-03,13366,14058,-692,-4.92,1627
2021-10-04,16792,17465,-673,-3.85,1627
2021-10-05,16961,17996,-1035,-5.75,1627
2021-10-06,16961,18003,-1042,-5.79,1627
2021-10-07,16961,18017,-1056,-5.86,1627
2021-10-08,17542,18474,-932,-5.04,1627
2021-10-09,15425,15959,-534,-3.35,1627
2021-10-10,13366,14235,-869,-6.1,1627
2021-10-11,16792,17643,-851,-4.82,1627
2021-10-12,16961,18169,-1208,-6.65,1627
2021-10-13,16961,18167,-1206,-6.64,1627
2021-10-14,16961,18167,-1206,-6.64,1627
2021-10-15,17542,18606,-1064,-5.72,1627
2021-10-16,15425,16068,-643,-4.0,1627
2021-10-17,13366,14317,-951,-6.64,1627
2021-10-18,16792,17696,-904,-5.11,1627
2021-10-19,16961,18192,-1231,-6.77,1627
2021-10-20,16961,18157,-1196,-6.59,1627
2021-10-21,16961,18124,-1163,-6.42,1627
2021-10-22,17542,18530,-988,-5.33,1627
2021-10-23,15425,15961,-536,-3.36,1627
2021-10-24,13366,14180,-814,-5.74,1627
2021-10-25,16792,17532,-740,-4.22,1627
2021-10-26,16961,18002,-1041,-5.78,1627
2021-10-27,16961,17946,-985,-5.49,1627
2021-10-28,16961,17895,-934,-5.22,1627
2021-10-29,17542,18287,-745,-4.07,1627
2021-10-30,15425,15708,-283,-1.8,1627
2021-10-31,13366,13921,-555,-3.99,1627
2021-11-01,15435,17271,-1836,-10.63,1627
2021-11-02,16100,17743,-1643,-9.26,1627
2021-11-03,16100,17692,-1592,-9.0,1627
2021-11-04,16100,17650,-1550,-8.78,1627
2021-11-05,16639,18054,-1415,-7.84,1627
2021-11-06,14045,15488,-1443,-9.32,1627
2021-11-07,12553,13718,-1165,-8.49,1627
2021-11-08,15435,17084,-1649,-9.65,1627
2021-11-09,16100,17575,-1475,-8.39,1627
2021-11-10,16100,17544,-1444,-8.23,1627
2021-11-11,16100,17521,-1421,-8.11,1627
2021-11-12,16639,17944,-1305,-7.27,1627
2021-11-13,14045,15397,-1352,-8.78,1627
2021-11-14,12553,13644,-1091,-8.0,1627
2021-11-15,15435,17028,-1593,-9.36,1627
2021-11-16,16100,17535,-1435,-8.18,1627
2021-11-17,16100,17518,-1418,-8.09,1627
2021-11-18,16100,17509,-1409,-8.05,1627
2021-11-19,16639,17944,-1305,-7.27,1627
2021-11-20,14045,15408,-1363,-8.85,1627
2021-11-21,12553,13665,-1112,-8.14,1627
2021-11-22,15435,17058,-1623,-9.51,1627
2021-11-23,16100,17574,-1474,-8.39,1627
2021-11-24,16100,17565,-1465,-8.34,1627
2021-11-25,16100,17563,-1463,-8.33,1627
2021-11-26,16639,18006,-1367,-7.59,1627
2021-11-27,14045,15478,-1433,-9.26,1627
2021-11-28,12553,13743,-1190,-8.66,1627
2021-11-29,15435,17144,-1709,-9.97,1627
2021-11-30,16100,17667,-1567,-8.87,1627
2021-12-01,15339,17666,-2327,-13.17,1627
2021-12-02,15339,17673,-2334,-13.21,1627
2021-12-03,14820,18123,-3303,-18.23,1627
2021-12-04,13242,15603,-2361,-15.13,1627
2021-12-05,11289,13875,-2586,-18.64,1627
2021-12-06,15363,17282,-1919,-11.1,1627
2021-12-07,15339,17811,-2472,-13.88,1627
2021-12-08,15339,17814,-2475,-13.89,1627
2021-12-09,15339,17822,-2483,-13.93,1627
2021-12-10,14820,18272,-3452,-18.89,1627
2021-12-11,13242,15749,-2507,-15.92,1627
2021-12-12,11289,14015,-2726,-19.45,1627
2021-12-13,15363,17413,-2050,-11.77,1627
2021-12-14,15339,17929,-2590,-14.45,1627
2021-12-15,15339,17916,-2577,-14.38,1627
2021-12-16,15339,17906,-2567,-14.34,1627
2021-12-17,14820,18333,-3513,-19.16,1627
2021-12-18,13242,15784,-2542,-16.1,1627
2021-12-19,11289,14022,-2733,-19.49,1627
2021-12-20,15363,17388,-2025,-11.65,1627
2021-12-21,15339,17871,-2532,-14.17,1627
2021-12-22,15339,17822,-2483,-13.93,1627
2021-12-23,15339,17774,-2435,-13.7,1627
2021-12-24,14820,18164,-3344,-18.41,1627
2021-12-25,13242,15577,-2335,-14.99,1627
2021-12-26,11289,13778,-2489,-18.07,1627
2021-12-27,15363,17109,-1746,-10.21,1627
2021-12-28,15339,17558,-2219,-12.64,1627
2021-12-29,15339,17479,-2140,-12.24,1627
2021-12-30,15339,17404,-2065,-11.87,1627
2021-12-31,14820,17772,-2952,-16.61,1627
2022-01-01,13152,15167,-2015,-13.29,1627
2022-01-02,10648,13355,-2707,-20.27,1627
2022-01-03,14502,16678,-2176,-13.05,1627
2022-01-04,14790,17126,-2336,-13.64,1627
2022-01-05,14790,17051,-2261,-13.26,1627
2022-01-06,14790,16986,-2196,-12.93,1627
2022-01-07,15146,17370,-2224,-12.8,1627
2022-01-08,13152,14786,-1634,-11.05,1627
2022-01-09,10648,13000,-2352,-18.09,1627
2022-01-10,14502,16356,-1854,-11.34,1627
2022-01-11,14790,16838,-2048,-12.16,1627
2022-01-12,14790,16802,-2012,-11.97,1627
2022-01-13,14790,16780,-1990,-11.86,1627
2022-01-14,15146,17206,-2060,-11.97,1627
2022-01-15,13152,14668,-1516,-10.34,1627
2022-01-16,10648,12927,-2279,-17.63,1627
2022-01-17,14502,16327,-1825,-11.18,1627
2022-01-18,14790,16853,-2063,-12.24,1627
2022-01-19,14790,16858,-2068,-12.27,1627
2022-01-20,14790,16873,-2083,-12.35,1627
2022-01-21,15146,17335,-2189,-12.63,1627
2022-01-22,13152,14827,-1675,-11.3,1627
2022-01-23,10648,13114,-2466,-18.8,1627
2022-01-24,14502,16535,-2033,-12.3,1627
2022-01-25,14790,17079,-2289,-13.4,1627
2022-01-26,14790,17096,-2306,-13.49,1627
2022-01-27,14790,17119,-2329,-13.6,1627
2022-01-28,15146,17584,-2438,-13.86,1627
2022-01-29,13152,15075,-1923,-12.76,1627
2022-01-30,10648,13356,-2708,-20.28,1627
2020-02-01,16609,9167,7442,81.18,1205
2020-02-02,14148,6962,7186,103.22,1205
2020-02-03,16289,9197,7092,77.11,1205
2020-02-04,16624,9451,7173,75.9,1205
2020-02-05,16624,9442,7182,76.06,1205
2020-02-06,16624,9380,7244,77.23,1205
2020-02-07,17521,9941,7580,76.25,1205
2020-02-08,16609,8625,7984,92.57,1205
2020-02-09,14148,6442,7706,119.62,1205
2020-02-10,16289,8702,7587,87.19,1205
2020-02-11,16624,8988,7636,84.96,1205
2020-02-12,16624,9016,7608,84.38,1205
2020-02-13,16624,8994,7630,84.83,1205
2020-02-14,17521,9600,7921,82.51,1205
2020-02-15,16609,8332,8277,99.34,1205
2020-02-16,14148,6197,7951,128.3,1205
2020-02-17,16289,8508,7781,91.46,1205
2020-02-18,16624,8844,7780,87.97,1205
2020-02-19,16624,8921,7703,86.35,1205
2020-02-20,16624,8947,7677,85.81,1205
2020-02-21,17521,9597,7924,82.57,1205
2020-02-22,16609,8369,8240,98.46,1205
2020-02-23,14148,6271,7877,125.61,1205
2020-02-24,16289,8613,7676,89.12,1205
2020-02-25,16624,8975,7649,85.23,1205
2020-02-26,16624,9072,7552,83.25,1205
2020-02-27,16624,9111,7513,82.46,1205
2020-02-28,17521,9768,7753,79.37,1205
2020-02-29,16609,8542,8067,94.44,1205
2020-03-01,10475,6439,4036,62.68,1205
2020-03-02,12598,8770,3828,43.65,1205
2020-03-03,12923,9116,3807,41.76,1205
2020-03-04,12923,9193,3730,40.57,1205
2020-03-05,12923,9207,3716,40.36,1205
2020-03-06,14035,9837,4198,42.68,1205
2020-03-07,11958,8581,3377,39.35,1205
2020-03-08,10475,6446,4029,62.5,1205
2020-03-09,12598,8746,3852,44.04,1205
2020-03-10,12923,9060,3863,42.64,1205
2020-03-11,12923,9106,3817,41.92,1205
2020-03-12,12923,9093,3830,42.12,1205
2020-03-13,14035,9697,4338,44.74,1205
2020-03-14,11958,8418,3540,42.05,1205
2020-03-15,10475,6265,4210,67.2,1205
2020-03-16,12598,8551,4047,47.33,1205
2020-03-17,12923,8855,4068,45.94,1205
2020-03-18,12923,8896,4027,45.27,1205
2020-03-19,12923,8881,4042,45.51,1205
2020-03-20,14035,9489,4546,47.91,1205
2020-03-21,11958,8217,3741,45.53,1205
2020-03-22,10475,6075,4400,72.43,1205
2020-03-23,12598,8374,4224,50.44,1205
2020-03-24,12923,8694,4229,48.64,1205
2020-03-25,12923,8753,4170,47.64,1205
2020-03-26,12923,8756,4167,47.59,1205
2020-03-27,14035,9382,4653,49.59,1205
2020-03-28,11958,8129,3829,47.1,1205
2020-03-29,10475,6003,4472,74.5,1205
2020-03-30,12598,8317,4281,51.47,1205
2020-03-31,12923,8649,4274,49.42,1205
2020-04-01,12431,8716,3715,42.62,1205
2020-04-02,12431,8725,3706,42.48,1205
2020-04-03,12316,9352,2964,31.69,1205
2020-04-04,11124,8097,3027,37.38,1205
2020-04-05,8435,5965,2470,41.41,1205
2020-04-06,12199,8268,3931,47.54,1205
2020-04-07,12431,8587,3844,44.77,1205
2020-04-08,12431,8638,3793,43.91,1205
2020-04-09,12431,8629,3802,44.06,1205
2020-04-10,12316,9236,3080,33.35,1205
2020-04-11,11124,7959,3165,39.77,1205
2020-04-12,8435,5805,2630,45.31,1205
2020-04-13,12199,8088,4111,50.83,1205
2020-04-14,12431,8387,4044,48.22,1205
2020-04-15,12431,8420,4011,47.64,1205
2020-04-16,12431,8395,4036,48.08,1205
2020-04-17,12316,8991,3325,36.98,1205
2020-04-18,11124,7706,3418,44.36,1205
2020-04-19,8435,5549,2886,52.01,1205
2020-04-20,12199,7834,4365,55.72,1205
2020-04-21,12431,8139,4292,52.73,1205
2020-04-22,12431,8183,4248,51.91,1205
2020-04-23,12431,8175,4256,52.06,1205
2020-04-24,12316,8791,3525,40.1,1205
2020-04-25,11124,7530,3594,47.73,1205
2020-04-26,8435,5401,3034,56.17,1205
2020-04-27,12199,7715,4484,58.12,1205
2020-04-28,12431,8052,4379,54.38,1205
2020-04-29,12431,8129,4302,52.92,1205
2020-04-30,12431,8152,4279,52.49,1205
2020-05-01,16362,8798,7564,85.97,1205
2020-05-02,15177,7566,7611,100.59,1205
2020-05-03,11834,5461,6373,116.7,1205
2020-05-04,15490,7796,7694,98.69,1205
2020-05-05,15878,8148,7730,94.87,1205
2020-05-06,15878,8234,7644,92.83,1205
2020-05-07,15878,8261,7617,92.2,1205
2020-05-08,16362,8903,7459,83.78,1205
2020-05-09,15177,7660,7517,98.13,1205
2020-05-10,11834,5538,6296,113.69,1205
2020-05-11,15490,7848,7642,97.38,1205
2020-05-12,15878,8169,7709,94.37,1205
2020-05-13,15878,8218,7660,93.21,1205
2020-05-14,15878,8202,7676,93.59,1205
2020-05-15,16362,8799,7563,85.95,1205
2020-05-16,15177,7507,7670,102.17,1205
2020-05-17,11834,5333,6501,121.9,1205
2020-05-18,15490,7591,7899,104.06,1205
2020-05-19,15878,7861,8017,101.98,1205
2020-05-20,15878,7861,8017,101.98,1205
2020-05-21,15878,7800,8078,103.56,1205
2020-05-22,16362,8355,8007,95.83,1205
2020-05-23,15177,7027,8150,115.98,1205
2020-05-24,11834,4824,7010,145.32,1205
2020-05-25,15490,7060,8430,119.41,1205
2020-05-26,15878,7316,8562,117.03,1205
2020-05-27,15878,7310,8568,117.21,1205
2020-05-28,15878,7251,8627,118.98,1205
2020-05-29,16362,7817,8545,109.31,1205
2020-05-30,15177,6507,8670,133.24,1205
2020-05-31,11834,4330,7504,173.3,1205
2020-06-01,17092,6599,10493,159.01,1205
2020-06-02,17380,6892,10488,152.18,1205
2020-06-03,17380,6928,10452,150.87,1205
2020-06-04,17380,6914,10466,151.37,1205
2020-06-05,17720,7525,10195,135.48,1205
2020-06-06,16405,6260,10145,162.06,1205
2020-06-07,13744,4125,9619,233.19,1205
2020-06-08,17092,6432,10660,165.73,1205
2020-06-09,17380,6758,10622,157.18,1205
2020-06-10,17380,6819,10561,154.88,1205
2020-06-11,17380,6820,10560,154.84,1205
2020-06-12,17720,7437,10283,138.27,1205
2020-06-13,16405,6168,10237,165.97,1205
2020-06-14,13744,4016,9728,242.23,1205
2020-06-15,17092,6293,10799,171.6,1205
2020-06-16,17380,6577,10803,164.25,1205
2020-06-17,17380,6583,10797,164.01,1205
2020-06-18,17380,6518,10862,166.65,1205
2020-06-19,17720,7058,10662,151.06,1205
2020-06-20,16405,5700,10705,187.81,1205
2020-06-21,13744,3451,10293,298.26,1205
2020-06-22,17092,5625,11467,203.86,1205
2020-06-23,17380,5800,11580,199.66,1205
2020-06-24,17380,5695,11685,205.18,1205
2020-06-25,17380,5517,11863,215.03,1205
2020-06-26,17720,5945,11775,198.07,1205
2020-06-27,16405,4480,11925,266.18,1205
2020-06-28,13744,2131,11613,544.96,1205
2020-06-29,17092,4212,12880,305.79,1205
2020-06-30,17380,4305,13075,303.72,1205
2020-07-01,16614,4130,12484,302.28,1205
2020-07-02,16614,3898,12716,326.22,1205
2020-07-03,17136,4287,12849,299.72,1205
2020-07-04,15428,2801,12627,450.8,1205
2020-07-05,13562,447,13115,2934.0,1205
2020-07-06,16308,2543,13765,541.29,1205
2020-07-07,16614,2669,13945,522.48,1205
2020-07-08,16614,2545,14069,552.81,1205
2020-07-09,16614,2381,14233,597.77,1205
2020-07-10,17136,2856,14280,500.0,1205
2020-07-11,15428,1469,13959,950.24,1205
2020-07-12,13562,804,12758,1586.82,1205
2020-07-13,16308,1450,14858,1024.69,1205
2020-07-14,16614,1710,14904,871.58,1205
2020-07-15,16614,1727,14887,862.02,1205
2020-07-16,16614,1708,14906,872.72,1205
2020-07-17,17136,2329,14807,635.77,1205
2020-07-18,15428,1088,14340,1318.01,1205
2020-07-19,13562,723,12839,1775.8,1205
2020-07-20,16308,1347,14961,1110.69,1205
2020-07-21,16614,1736,14878,857.03,1205
2020-07-22,16614,1871,14743,787.97,1205
2020-07-23,16614,1958,14656,748.52,1205
2020-07-24,17136,2672,14464,541.32,1205
2020-07-25,15428,1509,13919,922.4,1205
2020-07-26,13562,871,12691,1457.06,1205
2020-07-27,16308,1877,14431,768.83,1205
2020-07-28,16614,2295,14319,623.92,1205
2020-07-29,16614,2445,14169,579.51,1205
2020-07-30,16614,2532,14082,556.16,1205
2020-07-31,17136,3231,13905,430.36,1205
2020-08-01,14948,2040,12908,632.75,1205
2020-08-02,13193,1180,12013,1018.05,1205
2020-08-03,15910,2320,13590,585.78,1205
2020-08-04,16039,2682,13357,498.02,1205
2020-08-05,16039,2770,13269,479.03,1205
2020-08-06,16039,2790,13249,474.87,1205
2020-08-07,16398,3422,12976,379.19,1205
2020-08-08,14948,2164,12784,590.76,1205
2020-08-09,13193,25,13168,52672.0,1205
2020-08-10,15910,2320,13590,585.78,1205
2020-08-11,16039,2628,13411,510.31,1205
2020-08-12,16039,2669,13370,500.94,1205
2020-08-13,16039,2652,13387,504.79,1205
2020-08-14,16398,3255,13143,403.78,1205
2020-08-15,14948,1980,12968,654.95,1205
2020-08-16,13193,1108,12085,1090.7,1205
2020-08-17,15910,2131,13779,646.6,1205
2020-08-18,16039,2454,13585,553.59,1205
2020-08-19,16039,2518,13521,536.97,1205
2020-08-20,16039,2533,13506,533.2,1205
2020-08-21,16398,3177,13221,416.15,1205
2020-08-22,14948,1948,13000,667.35,1205
2020-08-23,13193,1111,12082,1087.49,1205
2020-08-24,15910,2208,13702,620.56,1205
2020-08-25,16039,2587,13452,519.98,1205
2020-08-26,16039,2710,13329,491.85,1205
2020-08-27,16039,2782,13257,476.53,1205
2020-08-28,16398,3480,12918,371.21,1205
2020-08-29,14948,2301,12647,549.63,1205
2020-08-30,13193,251,12942,5156.18,1205
2020-08-31,15910,2642,13268,502.2,1205
2020-09-01,16787,3052,13735,450.03,1205
2020-09-02,16787,3196,13591,425.25,1205
2020-09-03,16787,3281,13506,411.64,1205
2020-09-04,17472,3982,13490,338.77,1205
2020-09-05,16482,2797,13685,489.27,1205
2020-09-06,14308,733,13575,1851.98,1205
2020-09-07,16314,3101,13213,426.09,1205
2020-09-08,16787,3480,13307,382.39,1205
2020-09-09,16787,3587,13200,368.0,1205
2020-09-10,16787,3628,13159,362.71,1205
2020-09-11,17472,4282,13190,308.03,1205
2020-09-12,16482,3046,13436,441.1,1205
2020-09-13,14308,928,13380,1441.81,1205
